Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ),Melt Temperature,Peak Height,Begin Temperature,End Temperature
C10,SYBR,,Unkn-08,,20.11807735,1086827.621,82.5,432.2108058,75.5,87.5
C11,SYBR,,Unkn-08,,18.90391045,2479680.791,82.5,451.7823552,77,90
C12,SYBR,,Unkn-08,,18.06877106,4373210.007,82.5,438.3341035,67.5,90
D01,SYBR,,Unkn-09,,19.90349116,1257400.036,83,389.9191166,75.5,88
D02,SYBR,,Unkn-09,,18.09113295,4307274.443,83,416.0844728,77,88
D03,SYBR,,Unkn-09,,16.69339595,11132668.69,83,425.1834478,77.5,87.5
D04,SYBR,,Unkn-10,,30.21685247,1139.08794,83,374.5393172,77.5,88.5
D05,SYBR,,Unkn-10,,28.4159418,3871.763147,82.5,396.5732264,77.5,87.5
D06,SYBR,,Unkn-10,,27.32790836,8108.279598,83,393.3291897,77.5,88
D07,SYBR,,Unkn-11,,21.66263932,380578.1075,82.5,429.1016917,75,91.5
D08,SYBR,,Unkn-11,,21.0141195,591271.569,82.5,448.8676106,76.5,88.5
D09,SYBR,,Unkn-11,,20.12984879,1078170.763,82.5,458.0097028,75,87.5
D10,SYBR,,Unkn-12,,33.10417412,160.2007302,82.5,374.3330704,77,87
D11,SYBR,,Unkn-12,,31.02986504,655.6636837,82.5,394.8678039,77.5,89.5
D12,SYBR,,Unkn-12,,31.08907084,629.8145565,82.5,342.7985377,78,87.5
E01,SYBR,,Unkn-13,,34.16383257,77.98597053,82.5,356.9195849,74,87
E02,SYBR,,Unkn-13,,31.13144589,611.9417796,82.5,399.8815616,77.5,87.5
E03,SYBR,,Unkn-13,,30.541861,913.4079337,82.5,385.9290971,77.5,87.5
E04,SYBR,,Unkn-14,,31.40124868,509.4550407,82.5,412.4821597,76,89.5
E05,SYBR,,Unkn-14,,30.79282974,770.2247201,82.5,424.0537411,75,87.5
E06,SYBR,,Unkn-14,,28.92768187,2734.776942,82.5,420.6160722,67.5,88
E07,SYBR,,Unkn-15,,19.4117218,1756176.09,82.5,436.2961673,67.5,87.5
E08,SYBR,,Unkn-15,,18.00731437,4559664.444,82.5,442.8320024,74.5,87.5
E09,SYBR,,Unkn-15,,17.44113723,6698556.07,82.5,445.8663923,75,91
E10,SYBR,,Unkn-16,,21.91675104,320235.2612,83,409.8219483,77.5,89
E11,SYBR,,Unkn-16,,21.17799286,528977.0287,83,448.4502847,77.5,88
E12,SYBR,,Unkn-16,,20.31667548,949653.2934,83,426.997355,77.5,90.5
F01,SYBR,,Unkn-17,,29.499694,1854.180485,73.5,210.1491263,67.5,79.5
F02,SYBR,,Unkn-17,,30.07284246,1256.16542,82.5,338.6765177,78,89
F03,SYBR,,Unkn-17,,28.25658959,4314.445783,82.5,344.7701374,78,87
F04,SYBR,,Unkn-18,,26.62504711,13070.88912,74,298.8650717,67.5,86.5
F05,SYBR,,Unkn-18,,30.45380978,969.7146204,82.5,354.7513509,77.5,87
F06,SYBR,,Unkn-18,,29.64284931,1682.343221,82.5,356.0912251,78,90
F07,SYBR,,Unkn-19,,31.24192075,567.6948255,82.5,370.8915708,75.5,87.5
F08,SYBR,,Unkn-19,,30.33827496,1048.89504,82.5,413.456471,67.5,89
F09,SYBR,,Unkn-19,,30.24453733,1117.86394,82.5,397.5219142,76,87.5
F10,SYBR,,Unkn-20,,29.64977461,1674.446663,82.5,311.1879002,78.5,89.5
F11,SYBR,,Unkn-20,,29.14897823,2353.039932,82.5,345.0054507,78,87.5
F12,SYBR,,Unkn-20,,29.34234572,2063.369423,82.5,350.6812043,78.5,89
G01,SYBR,,Unkn-21,,21.30294059,485927.5062,83,416.7036303,76,87.5
G02,SYBR,,Unkn-21,,19.01029912,2306780.259,83,460.0128293,76,88.5
G03,SYBR,,Unkn-21,,17.78103846,5317343.191,83,432.0796259,75,88
G04,SYBR,,Unkn-22,,30.79378186,769.7266665,82.5,280.2694428,78.5,87
G05,SYBR,,Unkn-22,,30.20706873,1146.68441,82.5,276.9115999,78.5,89.5
G06,SYBR,,Unkn-22,,28.07270204,4888.552741,82.5,215.1886352,79,87.5
G07,SYBR,,Unkn-23,,33.53118686,119.8604991,82.5,383.4130724,67.5,88
G08,SYBR,,Unkn-23,,32.09453462,318.0933622,82.5,389.3107813,67.5,88
G09,SYBR,,Unkn-23,,31.6616664,426.8454452,82.5,397.1653248,67.5,87.5
G10,SYBR,,Unkn-24,,34.71159796,53.75272455,82.5,339.2440973,77,89.5
G11,SYBR,,Unkn-24,,31.9929669,340.8174,82.5,378.7215126,75,88.5
G12,SYBR,,Unkn-24,,30.18248514,1165.996369,82.5,378.9811264,77.5,91
H01,SYBR,,Unkn-25,,21.34670181,471693.5178,84,384.0533154,75.5,89
H02,SYBR,,Unkn-25,,20.33973716,934890.6609,84,397.4678898,74.5,88.5
H03,SYBR,,Unkn-25,,19.43128113,1732994.392,83.5,394.1497595,67.5,90.5
H04,SYBR,,Unkn-26,,33.09419636,161.2903517,82.5,332.0704778,78,88.5
H05,SYBR,,Unkn-26,,31.03588071,652.9895484,82.5,349.2575239,75.5,88
H06,SYBR,,Unkn-26,,30.62557475,862.9097415,82.5,297.2349044,78,87.5
H07,SYBR,,Unkn-27,,19.56077154,1587053.351,83,408.6724658,76.5,90.5
H08,SYBR,,Unkn-27,,18.25968542,3841243.256,83,438.4431224,76,92
H09,SYBR,,Unkn-27,,16.35904587,13971657.96,83,433.2907951,76.5,91
H10,SYBR,,Unkn-28,,18.11653283,4233586.244,82.5,424.7358967,74.5,88.5
H11,SYBR,,Unkn-28,,17.62712601,5903450.787,83,454.0855772,75,89.5
H12,SYBR,,Unkn-28,,18.05982533,4399868.866,83,422.7891268,75.5,87.5
