Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ),Melt Temperature,Peak Height,Begin Temperature,End Temperature
E03,SYBR,,Unkn-13,,16.4543336,3951970.622,83,471.2329683,67.5,87.5
E04,SYBR,,Unkn-14,,32.32209586,142.7998539,82.5,399.265302,76,88
E05,SYBR,,Unkn-14,,31.10001551,313.9365704,82.5,417.4986389,76,87.5
E06,SYBR,,Unkn-14,,30.23778965,547.2892587,82.5,386.8483119,67.5,88
E07,SYBR,,Unkn-15,,32.95289614,95.09090168,82.5,311.1794089,78,87
E08,SYBR,,Unkn-15,,30.19442352,562.8037943,82.5,352.8810915,77.5,88
E09,SYBR,,Unkn-15,,29.66449879,791.9655706,82.5,338.9756602,78,89
E10,SYBR,,Unkn-16,,33.16650387,82.85920223,83,345.647909,78,89
E11,SYBR,,Unkn-16,,30.78793842,383.88933,83,396.2479745,78,88
E12,SYBR,,Unkn-16,,30.56222727,444.0097833,83,383.6683652,78,88
F01,SYBR,,Unkn-17,,18.51210181,1048947.376,83,403.7484271,75,88
F02,SYBR,,Unkn-17,,17.92653938,1529954.202,83,427.6736074,67.5,88
F03,SYBR,,Unkn-17,,17.41894572,2122150.915,83,441.2084188,76.5,87.5
F04,SYBR,,Unkn-18,,17.78398124,1677207.27,83,439.9445859,74,89.5
F05,SYBR,,Unkn-18,,15.95557499,5450523.563,83,461.4128516,76,87.5
F06,SYBR,,Unkn-18,,15.29645084,8335969.542,83,440.2955172,67.5,87.5
F07,SYBR,,Unkn-19,,31.67853231,216.2168634,83,317.4556539,78,88.5
F08,SYBR,,Unkn-19,,30.40971919,489.8761207,83,367.6465987,77.5,88
F09,SYBR,,Unkn-19,,29.94777995,659.7864966,83,284.1358498,77.5,88
F10,SYBR,,Unkn-20,,32.73584763,109.3705534,82.5,348.9730377,76,90.5
F11,SYBR,,Unkn-20,,32.6125755,118.4158154,82.5,389.010562,76,87.5
F12,SYBR,,Unkn-20,,32.38042073,137.5308294,82.5,395.4841365,75,87
G01,SYBR,,Unkn-21,,33.51782643,66.06783572,82.5,335.9768119,76.5,87.5
G02,SYBR,,Unkn-21,,31.365699,264.5241902,82.5,402.243627,76.5,88
G03,SYBR,,Unkn-21,,30.95145413,345.4862644,82.5,394.5706017,77.5,88.5
G04,SYBR,,Unkn-22,,34.09812931,45.45040214,82.5,372.2260584,76.5,87.5
G05,SYBR,,Unkn-22,,32.20441397,154.0536913,82.5,300.629746,78,88
G06,SYBR,,Unkn-22,,32.79930722,104.9869387,82.5,332.1479075,78,89
G07,SYBR,,Unkn-23,,21.57387291,145756.8711,83.5,406.6429071,75,90.5
G08,SYBR,,Unkn-23,,19.25617517,649314.0111,83.5,426.2617577,76,89.5
G09,SYBR,,Unkn-23,,18.8334976,852669.7475,83.5,429.142164,67.5,90
G10,SYBR,,Unkn-24,,32.29287776,145.5148104,82.5,367.1670004,67.5,90.5
G11,SYBR,,Unkn-24,,30.61331741,429.6256044,82.5,400.8011187,76.5,87.5
G12,SYBR,,Unkn-24,,30.2460309,544.3896205,82.5,419.493467,78,87.5
H01,SYBR,,Unkn-25,,32.88338201,99.4486822,83,362.0789965,75.5,87.5
H02,SYBR,,Unkn-25,,30.88939207,359.5875891,83,365.8058537,78,88.5
H03,SYBR,,Unkn-25,,31.12741005,308.4416166,82.5,382.219572,78,88
H04,SYBR,,Unkn-26,,32.45816557,130.8084667,82.5,355.5941322,77.5,87
H05,SYBR,,Unkn-26,,31.56682956,232.359313,82.5,254.7860046,78.5,94
H06,SYBR,,Unkn-26,,32.21491074,153.0148576,83,310.1543653,78,88
H07,SYBR,,Unkn-27,,17.49151742,2025164.228,82.5,405.552035,67.5,88
H08,SYBR,,Unkn-27,,17.07794805,2643848.341,82.5,411.5870902,75.5,88
H09,SYBR,,Unkn-27,,17.05169135,2688976.126,82.5,383.5358589,76.5,87.5
H10,SYBR,,Unkn-28,,26.46030227,6247.44032,82.5,369.7648802,76,87.5
H11,SYBR,,Unkn-28,,26.01899667,8303.152264,83,412.3153586,78,88.5
H12,SYBR,,Unkn-28,,26.31951,6840.944674,83,377.8798013,76.5,89
