Taxon	B0004	B0005	B0008	B0009	B0010	B0011	B0013	B0014	B0015	B0016	B0017	B0018	B0019	B0021	B0022	B0025	B0028	B0029	B0030	B0031	B0032	B0033	B0034	B0035	B0036	B0037	B0038	B0039	B0040	B0041	B0042	B0043	B0044	B0045	B0046	B0047	B0048	B0049	B0050	B0051	B0052	B0053	B0054	B0055	B0056	B0057	B0058	B0059	B0060	B0061	B0062	B0063	B0064	B0065	B0066	B0067	B0068	B0069	B0070	B0071	B0072	B0073	B0074	B0075	B0076	B0077	B0078	B0079	B0080	B0081	B0082	B0083	B0084	B0085	B0086	B0087	B0088	B0089	B0090	B0091	B0092	B0093	B0094	B0095	B0096	B0097	B0098	B0100	B0101	B0102	B0103	B0104	B0105	B0106	B0107	B0108	B0109	B0110	B0111	B0112	B0113	B0115	B0116	B0117	B0118	B0119	B0120	B0121	B0122	B0123	B0124	B0125	B0126	B0127	B0128	B0129	B0130	B0131	B0133	B0134	B0135	B0136	B0137	B0139	B0140	B0141	B0142	B0143	B0144	B0145	B0146	B0147	B0149	B0150	B0151	B0152	B0153	B0154	B0155	B0156	B0157	B0158	B0159	B0160	B0161	B0162	B0163	B0164	B0165	B0166	B0167	B0168	B0169	B0170	1	100	101	102	106	107	108	109	11	110	113	114	116	117	118	12	121	122	123	124	125	126	129	132	133	138	140	141	142	146	147	148	149	15	150	154	155	156	157	158	16	161	162	163	164	165	166	17	170	171	172	173	174	177	178	179	180	181	182	185	186	187	188	189	19	192	194	195	196	197	2	200	201	202	203	204	205	208	209	21	210	211	212	213	216	217	218	219	22	220	221	225	226	227	228	229	23	232	233	234	235	236	237	24	240	242	243	244	245	248	249	25	250	251	252	253	256	257	258	259	26	260	264	265	266	267	268	27	272	273	275	276	280	281	282	283	284	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	7	70	71	72	73	74	75	76	77	78	81	82	83	84	85	86	89	9	90	91	92	93	95	97	98	99	AO190715_001	AOI190709_001	DRA190709_001	DRA190709_003	DRA190709_004	DRA190709_006	DRA190709_007	DRA190709_008	DRA190709_009	DRA190709_010	DRA190709_011	DRA190709_012	DRA190709_013	DRA190709_015	DRA190715_001	DRA190718_002	DRA190824_001	DRA190824_002	DRA190824_003	DRA190824_004	DRA190824_005	DRA190824_006	FJ190529_001	FJ190610_001	FJ190610_012	FJ190610_013	FJ190610_027	FJ190612_001	FJ190612_002	FJ190612_003	FJ190619_001	FJ190619_002	FJ190619_003	FJ190619_004	FJ190619_005	FJ190619_006	FJ190619_007	FJ190619_008	FJ190619_009	FJ190619_010	FJ190621_001	FJ190621_002	FJ190627_001	FJ190627_002	FJ190627_004	FJ190627_005	FJ190628_001	FJ190628_002	FJ190628_003	FJ190628_004	FJ190628_005	FJ190628_006	FJ190628_008	FJ190628_009	FJ190628_011	FJ190628_012	FJ190628_013	FJ190628_014	FJ190703_001	FJ190703_003	FJ190703_005	FJ190703_006	FJ190703_007	FJ190703_008	FJ190703_010	FJ190703_012	FJ190703_013	FJ190705_001	FJ190705_002	FJ190705_003	FJ190705_004	FJ190705_005	FJ190709_001	FJ190709_002	FJ190709_003	FJ190709_007	FJ190709_009	FJ190709_010	FJ190709_011	FJ190709_012	FJ190710_002	FJ190710_003	FJ190710_004	FJ190711_009	FJ190711_010	FJ190715_002	FJ190716_001	FJ190716_002	FJ190716_003	FJ190716_004	FJ190716_005	FJ190716_009	FJ190716_011	FJ190716_012	FJ190716_013	FJ190718_001	FJ190718_002	FJ190718_003	FJ190718_004	FJ190718_005	FJ190724_001	FJ190724_003	FJ190724_004	FJ190724_005	FJ190724_006	FJ190809_001	FJ190809_002	FJ190809_003	FJ190809_004	FJ190809_005	FJ190809_006	FJ190809_007	FJ190809_008	FJ190809_009	FJ190809_010	FJ190809_011	FJ190809_012	FJ190809_013	FJ190809_014	FJ190814_001	FJ190814_002	FJ190814_003	FJ190814_004	FJ190814_005	FJ190814_006	FJ190814_007	FJ190814_008	FJ190814_009	FJ190815_001	FJ190815_002	FJ190815_003	FJ190815_004	FJ190822_001	FJ190822_002	FJ190822_003	FJ190822_004	FJ190822_006	FJ190822_007	FJ190822_008	FJ190827_001	FJ190827_003	FJ190827_004	FJ190827_005	FJ190827_022	FJ190827_006	FJ190827_007	FJ190827_008	FJ190827_009	FJ190827_010	FJ190827_012	FJ190827_013	FJ190827_014	FJ190827_015	FJ190827_016	FJ190827_017	FJ190827_018	FJ190827_021	FJ190828_001	FJ190828_002	FJ190828_003	FJ190828_004	FJ190905_002	FJ190905_003	HFN190709_001	HFN190709_002	J190705_006	JL190610_040	JL190610_041	JL190612_001	JL190612_003	JL190619_001	JL190619_002	JL190619_003	JL190619_004	JL190619_005	JL190619_006	JL190619_007	JL190619_008	JL190619_009	JL190619_010	JL190627_001	JL190627_002	JL190628_001	JL190628_003	JL190628_004	JL190628_005	JL190628_006	JL190703_003	JL190703_004	JL190703_005	JL190703_006	JL190703_007	JL190703_008	JL190703_009	JL190703_010	JL190703_011	JL190703_013	JL190703_014	JL190710_001	JL190710_002	JL190711_001	JL190711_002	JL190711_004	JL190711_005	JL190711_006	JL190716_001	JL190716_002	JL190716_003	JL190716_005	JL190716_007	JL190716_009	JL190716_010	JL190716_011	JL190716_012	JL190717_004	JL190724_001	JL190724_002	JL190724_003	JL190724_004	JL190724_005	JL190731_001	JL190731_002	JL190731_003	JL190731_004	JL190731_005	JL190806_001	JL190806_002	JL190806_004	JL190806_005	JL190806_006	JL190806_007	JL190806_008	JL190809_001	JL190809_002	JL190809_003	JL190809_004	JL190809_006	JL190809_007	JL190809_008	JL190809_009	JL190809_010	JL190809_011	JL190809_012	JL190817_008	JL190905_001	JL190910_001	JLS190718_002	JMS190709_001	MY190522_001	MY190522_002	MY190522_004	MY190522_006	MY190529_001	MY190529_002	MY190605_001	MY190612_001	MY190619_001	MY190619_002	MY190619_003	MY190619_004	MY190621_001	MY190621_002	PF190709_001	PF190709_005	PF190709_008	PF190709_009	PF190718_001	PF190724_001	PF190724_002	PF190724_003	PF190724_004	PF190724_005	PF190724_006	PF190724_007	PF190724_008	PRM190709_001	RGA190718_001	TJ190529_001
d__Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	43.0	0.0	15.0	9.0	0.0	0.0	0.0	0.0	37.0	59.0	0.0	0.0	0.0	7.0	0.0	301.0	7.0	6.0	0.0	0.0	0.0	14.0	0.0	5.0	17.0	0.0	6.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	5.0	0.0	9.0	6.0	2.0	7.0	0.0	0.0	12.0	3.0	55.0	14.0	0.0	250.0	7.0	3.0	7.0	0.0	5.0	16.0	2.0	9.0	6.0	11.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	338.0	5.0	2.0	12.0	0.0	6.0	0.0	143.0	3.0	0.0	0.0	7.0	0.0	11.0	4.0	7.0	13.0	0.0	2.0	64.0	4.0	3.0	0.0	8.0	30.0	24.0	21.0	10.0	13.0	5.0	14.0	7.0	60.0	2.0	8.0	15.0	4.0	6.0	0.0	65.0	20.0	25.0	0.0	22.0	10.0	5.0	7.0	7.0	14.0	34.0	21.0	2.0	2.0	5.0	2.0	0.0	0.0	19.0	3.0	7.0	0.0	7.0	8.0	7.0	54.0	3.0	0.0	4.0	3.0	8.0	11.0	38.0	26.0	22.0	8.0	10.0	7.0	11.0	9.0	0.0	8.0	4.0	6.0	12.0	10.0	2.0	0.0	3.0	40.0	0.0	0.0	0.0	5.0	0.0	44.0	0.0	7.0	2.0	7.0	8.0	14.0	2.0	11.0	43.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	21.0	36.0	7.0	6.0	2.0	59.0	0.0	10.0	5.0	47.0	2.0	0.0	2.0	2.0	0.0	2.0	107.0	2.0	0.0	2.0	3.0	0.0	3.0	0.0	63.0	2.0	14.0	2.0	0.0	0.0	6.0	5.0	2.0	47.0	9.0	3.0	59.0	3.0	3.0	12.0	15.0	5.0	3.0	14.0	0.0	7.0	7.0	17.0	4.0	8.0	0.0	36.0	11.0	47.0	2.0	21.0	14.0	32.0	63.0	31.0	52.0	14.0	14.0	148.0	62.0	55.0	67.0	22.0	22.0	60.0	48.0	94.0	27.0	9.0	31.0	42.0	35.0	64.0	52.0	164.0	72.0	39.0	30.0	44.0	27.0	44.0	48.0	236.0	384.0	41.0	81.0	51.0	32.0	85.0	37.0	43.0	74.0	53.0	18.0	35.0	26.0	17.0	27.0	44.0	28.0	37.0	37.0	13.0	31.0	89.0	56.0	17.0	46.0	42.0	14.0	46.0	45.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1530.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Acidobacteriota;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
