	xB0005	xB0008	xB0009	xB0010	xB0011	xB0013	xB0014	xB0015	xB0016	xB0017	xB0018	xB0019	xB0025	xB0028	xB0030	xB0031	xB0032	xB0033	xB0035	xB0037	xB0038	xB0040	xB0041	xB0042	xB0043	xB0045	xB0046	xB0047	xB0048	xB0049	xB0050	xB0054	xB0056	xB0057	xB0058	xB0060	xB0061	xB0062	xB0063	xB0064	xB0065	xB0066	xB0067	xB0068	xB0069	xB0071	xB0072	xB0073	xB0074	xB0075	xB0076	xB0077	xB0078	xB0079	xB0080	xB0081	xB0084	xB0085	xB0086	xB0087	xB0109	xB0115	xB0116	xB0118	xB0122	xB0128	xB0135	xB0144	xB0146	xB0154	xB0166	xB0167	x1	x110	x126	x148	x194	x196	x197	x200	x202	x208	x209	x212	x216	x219	x221	x225	x226	x227	x232	x235	x237	x240	x243	x248	x25	x251	x252	x259	x26	x264	x265	x267	x268	x272	x275	x284	x33	x41	x42	x57	x63	x65	x72	x81	x89	x9	x90	xFJ190628_005	xFJ190809_007	xFJ190809_008	xFJ190822_006
xB0045	0.005037298426032066	0.003148311050608754	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.004066100344061852	0.005037298426032066	0.004435247275978327	0.004139498341828585	0.0	0.0	0.005037298426032066	0.005037298426032066	0.0	0.003758071456104517	0.007861451245844364	0.0	0.004247709177434444	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004497898742556572	0.0	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.0	0.005037298426032066	0.004168964922428131	0.003358198096975684	0.005037298426032066	0.005978682078421116	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004409213084727526	0.006224260665476322	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.004533468279987574	0.004117050673812628	0.00404852069914341	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.004321917425841093	0.004642292391508818	0.005037298426032066	0.005037298426032066	0.004289560485631227	0.007527286186814308	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.01034992281347513	0.005037298426032066	0.005037298426032066	0.02397068403661251	0.0	0.0	0.009134319610893726	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.002489172853529453	0.00249689188785851	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.007861451245844364	0.01003710832446814	0.0	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.0	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.005037298426032066	0.007527301087975502	0.005037298426032066	0.004280210472643375	0.004542239475995302	0.01035034563392401	0.007861451245844364	0.0	0.003369193058460951	0.0	0.007528887595981359	0.03282672166824341	0.05559151992201805	0.002510493854060769	0.0	0.06202390789985657
xB0046	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0047	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0048	0.002824173076078296	0.004713152069598436	0.002824173076078296	0.0	0.002824173076078296	0.002824173076078296	0.003795360215008259	0.002824173076078296	0.003426211187615991	0.003721958491951227	0.007861451245844364	0.007861451245844364	0.002824173076078296	0.002824173076078296	0.007861451245844364	0.004103387705981731	0.0	0.007861451245844364	0.003613750450313091	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.007861451245844364	0.002824173076078296	0.003363561583682895	0.007861451245844364	0.002824173076078296	0.002824173076078296	0.0	0.002824173076078296	0.002824173076078296	0.007861451245844364	0.002824173076078296	0.007861451245844364	0.002824173076078296	0.003692586673423648	0.004503265488892794	0.002824173076078296	0.001882781973108649	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.007861451245844364	0.002824173076078296	0.003452245146036148	0.001637201756238937	0.002824173076078296	0.0	0.0	0.003327991347759962	0.00374441035091877	0.003812936833128333	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.003539542900398374	0.003219168167561293	0.002824173076078296	0.002824173076078296	0.003571901703253388	0.005314170848578215	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.002488482976332307	0.002824173076078296	0.002824173076078296	0.01893402449786663	0.007861451245844364	0.007861451245844364	0.001886953134089708	0.002824173076078296	0.0	0.002824173076078296	0.002824173076078296	0.007861451245844364	0.002824173076078296	0.0	0.002824173076078296	0.01035061292350292	0.01035833265632391	0.002824173076078296	0.0	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.0	0.002824173076078296	0.002824173076078296	0.007861451245844364	0.0	0.007823984138667583	0.007861451245844364	0.0	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.0	0.0	0.007861451245844364	0.002824173076078296	0.002824173076078296	0.002824173076078296	0.0	0.0	0.002824173076078296	0.005314175970852375	0.002824173076078296	0.003581251949071884	0.003319221083074808	0.002488914877176285	0.0	0.007861451245844364	0.004492257721722126	0.007861451245844364	0.005315761547535658	0.02779006026685238	0.05055485665798187	0.0103719225153327	0.007861451245844364	0.05698724463582039
xB0049	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0050	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0054	0.005037298426032066	0.003148311050608754	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.004066100344061852	0.005037298426032066	0.004435247275978327	0.004139498341828585	0.0	0.0	0.005037298426032066	0.005037298426032066	0.0	0.003758071456104517	0.007861451245844364	0.0	0.004247709177434444	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004497898742556572	0.0	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.0	0.005037298426032066	0.004168964922428131	0.003358198096975684	0.005037298426032066	0.005978682078421116	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004409213084727526	0.006224260665476322	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.004533468279987574	0.004117050673812628	0.00404852069914341	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.004321917425841093	0.004642292391508818	0.005037298426032066	0.005037298426032066	0.004289560485631227	0.007527286186814308	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.01034992281347513	0.005037298426032066	0.005037298426032066	0.02397068403661251	0.0	0.0	0.009134319610893726	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.002489172853529453	0.00249689188785851	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.007861451245844364	0.01003710832446814	0.0	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.0	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.005037298426032066	0.007527301087975502	0.005037298426032066	0.004280210472643375	0.004542239475995302	0.01035034563392401	0.007861451245844364	0.0	0.003369193058460951	0.0	0.007528887595981359	0.03282672166824341	0.05559151992201805	0.002510493854060769	0.0	0.06202390789985657
xB0056	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0057	0.005037298426032066	0.003148311050608754	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.004066100344061852	0.005037298426032066	0.004435247275978327	0.004139498341828585	0.0	0.0	0.005037298426032066	0.005037298426032066	0.0	0.003758071456104517	0.007861451245844364	0.0	0.004247709177434444	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004497898742556572	0.0	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.0	0.005037298426032066	0.004168964922428131	0.003358198096975684	0.005037298426032066	0.005978682078421116	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.004409213084727526	0.006224260665476322	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.004533468279987574	0.004117050673812628	0.00404852069914341	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.004321917425841093	0.004642292391508818	0.005037298426032066	0.005037298426032066	0.004289560485631227	0.007527286186814308	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.01034992281347513	0.005037298426032066	0.005037298426032066	0.02397068403661251	0.0	0.0	0.009134319610893726	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.002489172853529453	0.00249689188785851	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.0	0.007861451245844364	0.01003710832446814	0.0	0.007861451245844364	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.0	0.005037298426032066	0.005037298426032066	0.005037298426032066	0.007861451245844364	0.007861451245844364	0.005037298426032066	0.007527301087975502	0.005037298426032066	0.004280210472643375	0.004542239475995302	0.01035034563392401	0.007861451245844364	0.0	0.003369193058460951	0.0	0.007528887595981359	0.03282672166824341	0.05559151992201805	0.002510493854060769	0.0	0.06202390789985657
xB0058	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0060	0.002181278541684151	0.001020656432956457	0.002181278541684151	0.003692586673423648	0.002181278541684151	0.002181278541684151	0.0001028644546750002	0.002181278541684151	0.000266375282080844	0.000430148298619315	0.004168964922428131	0.004168964922428131	0.002181278541684151	0.002181278541684151	0.004168964922428131	0.0004108929424546659	0.003692586673423648	0.004168964922428131	0.0001291043736273423	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.004168964922428131	0.002181278541684151	0.0003290250897407532	0.004168964922428131	0.002181278541684151	0.002181278541684151	0.003692586673423648	0.002181278541684151	0.002181278541684151	0.004168964922428131	0.002181278541684151	0.004168964922428131	0.002181278541684151	0.0	0.0008107699104584754	0.002181278541684151	0.001809808658435941	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.004168964922428131	0.002181278541684151	0.0002403412363491952	0.002055387012660503	0.002181278541684151	0.003692586673423648	0.003692586673423648	0.0003645950928330421	0.0001873826258815825	0.0004834661376662552	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.0001530434092273936	0.0004734191170427948	0.002181278541684151	0.002181278541684151	0.0002904272987507284	0.004671282600611448	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.006181062199175358	0.002181278541684151	0.002181278541684151	0.02045838907361031	0.004168964922428131	0.004168964922428131	0.004965453874319792	0.002181278541684151	0.003692586673423648	0.002181278541684151	0.002181278541684151	0.004168964922428131	0.002181278541684151	0.003692586673423648	0.002181278541684151	0.006658130791038275	0.006665850058197975	0.002181278541684151	0.003692586673423648	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.003692586673423648	0.002181278541684151	0.002181278541684151	0.004168964922428131	0.003692586673423648	0.007181094959378242	0.004168964922428131	0.003692586673423648	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.003692586673423648	0.003692586673423648	0.004168964922428131	0.002181278541684151	0.002181278541684151	0.002181278541684151	0.003692586673423648	0.003692586673423648	0.002181278541684151	0.004671286325901747	0.002181278541684151	0.0005204593762755394	0.0003733653866220266	0.006181486416608095	0.003692586673423648	0.004168964922428131	0.001907628262415528	0.004168964922428131	0.004672872833907604	0.0293144267052412	0.0520792156457901	0.006679443642497063	0.004168964922428131	0.05851160734891891
xB0061	0.001679099164903164	0.0002098873374052346	0.001679099164903164	0.004503265488892794	0.001679099164903164	0.001679099164903164	0.0007079055067151785	0.001679099164903164	0.001077054534107447	0.0009322366677224636	0.003358198096975684	0.003358198096975684	0.001679099164903164	0.001679099164903164	0.003358198096975684	0.0008196519920602441	0.004503265488892794	0.003358198096975684	0.0008895151549950242	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.003358198096975684	0.001679099164903164	0.001139704254455864	0.003358198096975684	0.001679099164903164	0.001679099164903164	0.004503265488892794	0.001679099164903164	0.001679099164903164	0.003358198096975684	0.001679099164903164	0.003358198096975684	0.001679099164903164	0.0008107699104584754	0.0	0.001679099164903164	0.002620483748614788	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.003358198096975684	0.001679099164903164	0.001051020459271967	0.002866064198315144	0.001679099164903164	0.004503265488892794	0.004503265488892794	0.001175274257548153	0.0007588552543893456	0.000985554652288556	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.0009637227049097419	0.001284097554162145	0.001679099164903164	0.001679099164903164	0.0009313643677160144	0.00416910694912076	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.006991738919168711	0.001679099164903164	0.001679099164903164	0.02061249874532223	0.003358198096975684	0.003358198096975684	0.005776133388280869	0.001679099164903164	0.004503265488892794	0.001679099164903164	0.001679099164903164	0.003358198096975684	0.001679099164903164	0.004503265488892794	0.001679099164903164	0.005847364198416471	0.005855083465576172	0.001679099164903164	0.004503265488892794	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.004503265488892794	0.001679099164903164	0.001679099164903164	0.003358198096975684	0.004503265488892794	0.006678917445242405	0.003358198096975684	0.004503265488892794	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.004503265488892794	0.004503265488892794	0.003358198096975684	0.001679099164903164	0.001679099164903164	0.001679099164903164	0.004503265488892794	0.004503265488892794	0.001679099164903164	0.004169109277427197	0.001679099164903164	0.0009220136562362313	0.001184044638648629	0.006992161273956299	0.004503265488892794	0.003358198096975684	0.00240971683524549	0.003358198096975684	0.004170695319771767	0.02946853637695312	0.05223333463072777	0.005868677515536547	0.003358198096975684	0.05866572260856628
xB0062	0.0	0.001888986560516059	0.0	0.002824173076078296	0.0	0.0	0.00218946416862309	0.0	0.002286781091243029	0.002611335832625628	0.005037298426032066	0.005037298426032066	0.0	0.0	0.005037298426032066	0.00249875127337873	0.002824173076078296	0.005037298426032066	0.002310292096808553	0.0	0.0	0.0	0.005037298426032066	0.0	0.002208223333582282	0.005037298426032066	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.005037298426032066	0.0	0.002181278541684151	0.001679099164903164	0.0	0.0009413909865543246	0.0	0.0	0.0	0.005037298426032066	0.0	0.002416044007986784	0.001186971319839358	0.0	0.002824173076078296	0.002824173076078296	0.002204400952905416	0.001993895974010229	0.002664654050022364	0.0	0.0	0.0	0.002274118363857269	0.001912837149575353	0.0	0.0	0.001890851301141083	0.00249001756310463	0.0	0.0	0.0	0.005312645807862282	0.0	0.0	0.01893340796232224	0.005037298426032066	0.005037298426032066	0.004097041208297014	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.0	0.002824173076078296	0.0	0.007526461500674486	0.007534180302172899	0.0	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.0	0.0	0.005037298426032066	0.002824173076078296	0.004999821539968252	0.005037298426032066	0.002824173076078296	0.0	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.005037298426032066	0.0	0.0	0.0	0.002824173076078296	0.002824173076078296	0.0	0.002490012673661113	0.0	0.001660819048993289	0.002088176552206278	0.00531306816264987	0.002824173076078296	0.005037298426032066	0.00408881576731801	0.005037298426032066	0.002491598716005683	0.02778944373130798	0.05055424198508263	0.007547770161181688	0.005037298426032066	0.05698662996292114
xB0063	0.0009413909865543246	0.002830371027812362	0.0009413909865543246	0.001882781973108649	0.0009413909865543246	0.0009413909865543246	0.001912581967189908	0.0009413909865543246	0.00154343422036618	0.001839183387346566	0.005978682078421116	0.005978682078421116	0.0009413909865543246	0.0009413909865543246	0.005978682078421116	0.002220610855147243	0.001882781973108649	0.005978682078421116	0.001730973250232637	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.005978682078421116	0.0009413909865543246	0.001480784150771797	0.005978682078421116	0.0009413909865543246	0.0009413909865543246	0.001882781973108649	0.0009413909865543246	0.0009413909865543246	0.005978682078421116	0.0009413909865543246	0.005978682078421116	0.0009413909865543246	0.001809808658435941	0.002620483748614788	0.0009413909865543246	0.0	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.005978682078421116	0.0009413909865543246	0.00156946899369359	0.0002455802750773728	0.0009413909865543246	0.001882781973108649	0.001882781973108649	0.00144521426409483	0.001861631288193166	0.001930161379277706	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.001656765816733241	0.001336389337666333	0.0009413909865543246	0.0009413909865543246	0.001689122058451176	0.003431402146816254	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.004371257964521646	0.0009413909865543246	0.0009413909865543246	0.01893361285328865	0.005978682078421116	0.005978682078421116	0.003155650570988655	0.0009413909865543246	0.001882781973108649	0.0009413909865543246	0.0009413909865543246	0.005978682078421116	0.0009413909865543246	0.001882781973108649	0.0009413909865543246	0.008467845618724823	0.008475564420223236	0.0009413909865543246	0.001882781973108649	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.001882781973108649	0.0009413909865543246	0.0009413909865543246	0.005978682078421116	0.001882781973108649	0.005941209383308887	0.005978682078421116	0.001882781973108649	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.001882781973108649	0.001882781973108649	0.005978682078421116	0.0009413909865543246	0.0009413909865543246	0.0009413909865543246	0.001882781973108649	0.001882781973108649	0.0009413909865543246	0.003431400517001748	0.0009413909865543246	0.001698471372947097	0.001436443300917745	0.004371683578938246	0.001882781973108649	0.005978682078421116	0.003147424664348364	0.005978682078421116	0.003432986559346318	0.02778965048491955	0.05055444687604904	0.008489154279232025	0.005978682078421116	0.05698683485388756
