	xB0008	xB0014	xB0018	xB0025	xB0040	xB0049	xB0054	xB0057	xB0059	xB0060	xB0067	xB0068	xB0072	xB0075	xB0076	xB0077	xB0078	xB0079	xB0080	xB0081	xB0082	xB0083	xB0084	xB0085	xB0086	xB0087	xB0088	xB0091	xB0092	xB0093	xB0094	xB0095	xB0096	xB0097	xB0101	xB0103	xB0104	xB0105	xB0106	xB0107	xB0108	xB0109	xB0110	xB0111	xB0115	xB0120	xB0123	xB0124	xB0125	xB0126	xB0127	xB0128	xB0129	xB0131	xB0140	xB0141	xB0142	xB0143	xB0144	xB0145	xB0150	xB0153	xB0161	xB0162	xB0163	xB0166	xB0167	xB0168	xB0169	x11	x12	x124	x142	x15	x16	x17	x180	x192	x194	x2	x22	x226	x243	x260	x3	x30	x32	x39	x4	x43	x51	x56	x59	x67	x71	x75	x83	x86	x91	x99	xDRA190718_002	xDRA190824_003	xDRA190824_004	xDRA190824_005	xFJ190809_001	xFJ190809_002	xFJ190809_003	xFJ190809_004	xFJ190809_005	xFJ190809_006	xFJ190809_007	xFJ190809_008	xFJ190809_009	xFJ190809_010	xFJ190809_011	xFJ190809_012	xFJ190809_014	xFJ190814_006	xFJ190815_002	xFJ190815_004	xFJ190822_001	xFJ190822_003	xFJ190822_006	xFJ190822_008	xFJ190827_001	xFJ190827_009	xFJ190827_012	xFJ190827_017	xFJ190827_021	xFJ190828_001	xFJ190828_002	xFJ190828_003	xFJ190828_004	xFJ190905_003	xJ190705_006	xJL190628_005	xJL190703_013	xJL190724_005	xJL190806_001	xJL190806_007	xJL190809_001	xJL190809_002	xJL190809_004	xJL190809_006	xJL190809_011	xJL190809_012	xJL190910_001	xPF190709_008	xPF190724_003
xB0106	0.01025007665157318	0.007869012653827667	0.01078666746616364	0.01044855080544949	0.01836789958178997	0.01318739168345928	0.01044609490782022	0.01279426366090775	0.0	0.01044855080544949	0.01046229153871536	0.0104712788015604	0.01260542217642069	0.0	0.0	0.0	0.01803500764071941	0.0001152318582171574	0.0	0.002387827029451728	0.0	0.0	0.001155944308266044	0.0	0.0	0.0	0.0	0.002110595814883709	0.0	0.0	7.773785000608768e-06	0.0	0.01836789958178997	0.01044855080544949	4.937122139381245e-05	0.0	0.01836789958178997	0.01836789958178997	0.0	0.00937655009329319	0.004678837023675442	0.0	0.0	0.01665386743843555	0.01836789958178997	0.01045641209930182	0.006065104156732559	0.0008255236316472292	2.230569043604191e-05	0.001278005889616907	0.002843177411705256	0.0	0.0104712788015604	0.02066539414227009	0.01561988424509764	0.01836789958178997	0.0	0.01836789958178997	0.003279982134699821	0.01836789958178997	0.01304034609347582	0.01836789958178997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01836789958178997	0.01836789958178997	0.01046296395361423	0.01046671345829964	0.01617026329040527	0.000695680093485862	0.01818770356476307	0.0	0.0104712788015604	0.01046733651310205	0.01709076017141342	0.0	0.01046601869165897	0.0104712788015604	0.01045641209930182	0.01743213273584843	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01632915809750557	0.01045641209930182	0.003807586850598454	0.006017070729285479	0.0	0.0129619101062417	0.0	0.01702126488089561	0.01603236235678196	0.01045641209930182	0.0	0.01167407631874084	0.01836789958178997	0.01836789958178997	0.01123648043721914	0.01836789958178997	0.0	0.01595107279717922	0.0	0.0	0.0	0.0	0.0	0.003075415268540382	0.0	0.0	0.007614868693053722	0.0	0.02030584029853344	0.01836789958178997	0.01836789958178997	0.01679174415767193	0.01901770196855068	0.01787466369569302	0.01833472214639187	0.01309762895107269	0.01309762895107269	0.003431403078138828	0.01836789958178997	0.01309762895107269	0.01836789958178997	0.01760926470160484	0.01562295109033585	0.01836789958178997	0.01836789958178997	0.01044855080544949	0.01045844610780478	0.0104712788015604	0.01309762895107269	0.0	0.01836789958178997	0.0	0.0	0.0	1.582075856276788e-05	0.01045437902212143	0.0	0.01836789958178997	0.01045210286974907	0.01309762895107269
xB0107	0.00420622993260622	0.003690938232466578	0.004121639300137758	0.006270476616919041	0.01119389105588198	0.007659369148313999	0.003233242779970169	0.005961178801953793	0.00937655009329319	0.006270476616919041	0.005033353809267282	0.007092828396707773	0.008741992525756359	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.01091062556952238	0.00946164783090353	0.00937655009329319	0.009045712649822235	0.00937655009329319	0.00937655009329319	0.009216449223458767	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.008305822499096394	0.00937655009329319	0.00937655009329319	0.009375473484396935	0.00937655009329319	0.01119389105588198	0.006270476616919041	0.009327178820967674	0.00937655009329319	0.01119389105588198	0.01119389105588198	0.00937655009329319	0.0	0.006986979395151138	0.00937655009329319	0.00937655009329319	0.009479854255914688	0.01119389105588198	0.003282390302047133	0.00732623552903533	0.009262172505259514	0.00935424491763115	0.008098544552922249	0.007960256189107895	0.00937655009329319	0.007092828396707773	0.01349138468503952	0.008445869199931622	0.01119389105588198	0.00937655009329319	0.01119389105588198	0.00892210379242897	0.01119389105588198	0.005866330116987228	0.01119389105588198	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.01119389105588198	0.01119389105588198	0.005187368486076593	0.006046713795512915	0.008996249176561832	0.009194212034344673	0.01119211688637733	0.00937655009329319	0.007092828396707773	0.006189355161041021	0.009916748851537704	0.00937655009329319	0.005887657403945923	0.007092828396707773	0.003282390302047133	0.01025812141597271	0.01119389105588198	0.01119389105588198	0.00937655009329319	0.00937655009329319	0.00915514212101698	0.003282390302047133	0.005568973254412413	0.008542874827980995	0.00937655009329319	0.005787888541817665	0.00937655009329319	0.009847250767052174	0.00842802133411169	0.003282390302047133	0.00937655009329319	0.002442923374474049	0.01119389105588198	0.01119389105588198	0.00815951731055975	0.01119389105588198	0.00937655009329319	0.01016554422676563	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.006301134824752808	0.00937655009329319	0.00937655009329319	0.006286647170782089	0.00937655009329319	0.0131318299099803	0.01119389105588198	0.01119389105588198	0.01277361251413822	0.01184369064867496	0.01070065330713987	0.0111607126891613	0.02247416973114014	0.02247416973114014	0.00806613638997078	0.01119389105588198	0.02247416973114014	0.01119389105588198	0.01043525338172913	0.01450740732252598	0.01119389105588198	0.01119389105588198	0.006270476616919041	0.004152111709117889	0.007092828396707773	0.02247416973114014	0.00937655009329319	0.01119389105588198	0.00937655009329319	0.00937655009329319	0.00937655009329319	0.009374357759952545	0.004935023374855518	0.00937655009329319	0.01119389105588198	0.005456684622913599	0.02247416973114014
xB0108	0.005571240093559027	0.005987821146845818	0.006107829976826906	0.006779491901397705	0.01648671180009842	0.009518332779407501	0.005974596366286278	0.008756832219660282	0.004678837023675442	0.006779491901397705	0.005783455446362495	0.00940386950969696	0.01072423346340656	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.01615381799638271	0.004771391395479441	0.004678837023675442	0.00502072274684906	0.004678837023675442	0.004678837023675442	0.004844385664910078	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.003652692772448063	0.004678837023675442	0.004678837023675442	0.004679949954152107	0.004678837023675442	0.01648671180009842	0.006779491901397705	0.004629465751349926	0.004678837023675442	0.01648671180009842	0.01648671180009842	0.004678837023675442	0.006986979395151138	0.0	0.004678837023675442	0.004678837023675442	0.014772679656744	0.01648671180009842	0.00857522338628769	0.004825395066291094	0.004797034896910191	0.004667569883167744	0.004033308476209641	0.003019723808392882	0.004678837023675442	0.00940386950969696	0.01878420636057854	0.01373869553208351	0.01648671180009842	0.004678837023675442	0.01648671180009842	0.00514846108853817	0.01648671180009842	0.01115915831178427	0.01648671180009842	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.01648671180009842	0.01648671180009842	0.005784126929938793	0.007321513723582029	0.0142890764400363	0.004713761154562235	0.01630651578307152	0.004678837023675442	0.00940386950969696	0.007605451159179211	0.01520957238972187	0.004678837023675442	0.0070049031637609	0.00940386950969696	0.00857522338628769	0.01555094495415688	0.01648671180009842	0.01648671180009842	0.004678837023675442	0.004678837023675442	0.01444796938449144	0.00857522338628769	0.001926395227201283	0.005540354177355766	0.004678837023675442	0.01108072232455015	0.004678837023675442	0.01514007616788149	0.01329643558710814	0.00857522338628769	0.004678837023675442	0.009284503757953644	0.01648671180009842	0.01648671180009842	0.009355292655527592	0.01648671180009842	0.004678837023675442	0.0140698840841651	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.003125426825135946	0.004678837023675442	0.004678837023675442	0.005527868401259184	0.004678837023675442	0.01842465065419674	0.01648671180009842	0.01648671180009842	0.01491055637598038	0.01713651418685913	0.01599347591400146	0.01645353436470032	0.01777646131813526	0.01777646131813526	0.004541769623756409	0.01648671180009842	0.01777646131813526	0.01648671180009842	0.01572807691991329	0.01374176330864429	0.01648671180009842	0.01648671180009842	0.006779491901397705	0.005779609549790621	0.00940386950969696	0.01777646131813526	0.004678837023675442	0.01648671180009842	0.004678837023675442	0.004678837023675442	0.004678837023675442	0.004681102000176907	0.005775541998445988	0.004678837023675442	0.01648671180009842	0.00577326538041234	0.01777646131813526
xB0109	0.01025007665157318	0.007869012653827667	0.01078666746616364	0.01044855080544949	0.01836789958178997	0.01318739168345928	0.01044609490782022	0.01279426366090775	0.0	0.01044855080544949	0.01046229153871536	0.0104712788015604	0.01260542217642069	0.0	0.0	0.0	0.01803500764071941	0.0001152318582171574	0.0	0.002387827029451728	0.0	0.0	0.001155944308266044	0.0	0.0	0.0	0.0	0.002110595814883709	0.0	0.0	7.773785000608768e-06	0.0	0.01836789958178997	0.01044855080544949	4.937122139381245e-05	0.0	0.01836789958178997	0.01836789958178997	0.0	0.00937655009329319	0.004678837023675442	0.0	0.0	0.01665386743843555	0.01836789958178997	0.01045641209930182	0.006065104156732559	0.0008255236316472292	2.230569043604191e-05	0.001278005889616907	0.002843177411705256	0.0	0.0104712788015604	0.02066539414227009	0.01561988424509764	0.01836789958178997	0.0	0.01836789958178997	0.003279982134699821	0.01836789958178997	0.01304034609347582	0.01836789958178997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01836789958178997	0.01836789958178997	0.01046296395361423	0.01046671345829964	0.01617026329040527	0.000695680093485862	0.01818770356476307	0.0	0.0104712788015604	0.01046733651310205	0.01709076017141342	0.0	0.01046601869165897	0.0104712788015604	0.01045641209930182	0.01743213273584843	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01632915809750557	0.01045641209930182	0.003807586850598454	0.006017070729285479	0.0	0.0129619101062417	0.0	0.01702126488089561	0.01603236235678196	0.01045641209930182	0.0	0.01167407631874084	0.01836789958178997	0.01836789958178997	0.01123648043721914	0.01836789958178997	0.0	0.01595107279717922	0.0	0.0	0.0	0.0	0.0	0.003075415268540382	0.0	0.0	0.007614868693053722	0.0	0.02030584029853344	0.01836789958178997	0.01836789958178997	0.01679174415767193	0.01901770196855068	0.01787466369569302	0.01833472214639187	0.01309762895107269	0.01309762895107269	0.003431403078138828	0.01836789958178997	0.01309762895107269	0.01836789958178997	0.01760926470160484	0.01562295109033585	0.01836789958178997	0.01836789958178997	0.01044855080544949	0.01045844610780478	0.0104712788015604	0.01309762895107269	0.0	0.01836789958178997	0.0	0.0	0.0	1.582075856276788e-05	0.01045437902212143	0.0	0.01836789958178997	0.01045210286974907	0.01309762895107269
xB0110	0.01025007665157318	0.007869012653827667	0.01078666746616364	0.01044855080544949	0.01836789958178997	0.01318739168345928	0.01044609490782022	0.01279426366090775	0.0	0.01044855080544949	0.01046229153871536	0.0104712788015604	0.01260542217642069	0.0	0.0	0.0	0.01803500764071941	0.0001152318582171574	0.0	0.002387827029451728	0.0	0.0	0.001155944308266044	0.0	0.0	0.0	0.0	0.002110595814883709	0.0	0.0	7.773785000608768e-06	0.0	0.01836789958178997	0.01044855080544949	4.937122139381245e-05	0.0	0.01836789958178997	0.01836789958178997	0.0	0.00937655009329319	0.004678837023675442	0.0	0.0	0.01665386743843555	0.01836789958178997	0.01045641209930182	0.006065104156732559	0.0008255236316472292	2.230569043604191e-05	0.001278005889616907	0.002843177411705256	0.0	0.0104712788015604	0.02066539414227009	0.01561988424509764	0.01836789958178997	0.0	0.01836789958178997	0.003279982134699821	0.01836789958178997	0.01304034609347582	0.01836789958178997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01836789958178997	0.01836789958178997	0.01046296395361423	0.01046671345829964	0.01617026329040527	0.000695680093485862	0.01818770356476307	0.0	0.0104712788015604	0.01046733651310205	0.01709076017141342	0.0	0.01046601869165897	0.0104712788015604	0.01045641209930182	0.01743213273584843	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01632915809750557	0.01045641209930182	0.003807586850598454	0.006017070729285479	0.0	0.0129619101062417	0.0	0.01702126488089561	0.01603236235678196	0.01045641209930182	0.0	0.01167407631874084	0.01836789958178997	0.01836789958178997	0.01123648043721914	0.01836789958178997	0.0	0.01595107279717922	0.0	0.0	0.0	0.0	0.0	0.003075415268540382	0.0	0.0	0.007614868693053722	0.0	0.02030584029853344	0.01836789958178997	0.01836789958178997	0.01679174415767193	0.01901770196855068	0.01787466369569302	0.01833472214639187	0.01309762895107269	0.01309762895107269	0.003431403078138828	0.01836789958178997	0.01309762895107269	0.01836789958178997	0.01760926470160484	0.01562295109033585	0.01836789958178997	0.01836789958178997	0.01044855080544949	0.01045844610780478	0.0104712788015604	0.01309762895107269	0.0	0.01836789958178997	0.0	0.0	0.0	1.582075856276788e-05	0.01045437902212143	0.0	0.01836789958178997	0.01045210286974907	0.01309762895107269
xB0111	0.01352784503251314	0.008784874342381954	0.01000460796058178	0.01136441249400377	0.001714036334306002	0.008625570684671402	0.01271308492869139	0.01192480232566595	0.01665386743843555	0.01136441249400377	0.01451319642364979	0.01657267101109028	0.00404844619333744	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.001479497295804322	0.01671616546809673	0.01665386743843555	0.01426604203879833	0.01665386743843555	0.01665386743843555	0.01549802254885435	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01663750037550926	0.01665386743843555	0.01665386743843555	0.01664609462022781	0.01665386743843555	0.001714036334306002	0.01136441249400377	0.01660449802875519	0.01665386743843555	0.001714036334306002	0.001714036334306002	0.01665386743843555	0.009479854255914688	0.014772679656744	0.01665386743843555	0.01665386743843555	0.0	0.001714036334306002	0.006197472102940083	0.010588763281703	0.01582834497094154	0.01663156226277351	0.01537586282938719	0.01579743437469006	0.01665386743843555	0.01657267101109028	0.004011543467640877	0.01136094518005848	0.001714036334306002	0.01665386743843555	0.001714036334306002	0.01337388623505831	0.001714036334306002	0.008781407959759235	0.001714036334306002	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.001714036334306002	0.001714036334306002	0.0146672111004591	0.01552655547857285	0.0004836049338337034	0.01595818810164928	0.001887437072582543	0.01665386743843555	0.01657267101109028	0.01566919684410095	0.000804437673650682	0.01665386743843555	0.01536749862134457	0.01657267101109028	0.006197472102940083	0.0007782665197737515	0.001714036334306002	0.001714036334306002	0.01665386743843555	0.01665386743843555	0.0003247114364057779	0.006197472102940083	0.01284629199653864	0.01063679717481136	0.01665386743843555	0.003691967576742172	0.01665386743843555	0.0003673968312796205	0.002178481547161937	0.006197472102940083	0.01665386743843555	0.009533772245049477	0.001714036334306002	0.001714036334306002	0.005417387001216412	0.001714036334306002	0.01665386743843555	0.002048891969025135	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01357845403254032	0.01665386743843555	0.01665386743843555	0.01576649025082588	0.01665386743843555	0.003651986364275217	0.001714036334306002	0.001714036334306002	0.007696216460317373	0.002363840118050575	0.00146391149610281	0.001697211642749608	0.0297514870762825	0.0297514870762825	0.0132224652916193	0.001714036334306002	0.0297514870762825	0.001714036334306002	0.0009553986019454896	0.01408383995294571	0.001714036334306002	0.001714036334306002	0.01136441249400377	0.01363195385783911	0.01657267101109028	0.0297514870762825	0.01665386743843555	0.001714036334306002	0.01665386743843555	0.01665386743843555	0.01665386743843555	0.01663804613053799	0.01269986480474472	0.01665386743843555	0.001714036334306002	0.01217820402234793	0.0297514870762825
xB0115	0.01524187717586756	0.01049890741705894	0.01171864476054907	0.01307844556868076	0.0	0.01033960189670324	0.01442712172865868	0.01363883446902037	0.01836789958178997	0.01307844556868076	0.0162272285670042	0.01828670315444469	0.005762477871030569	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0003328941238578409	0.01843019761145115	0.01836789958178997	0.01598007418215275	0.01836789958178997	0.01836789958178997	0.01721205376088619	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01835153251886368	0.01836789958178997	0.01836789958178997	0.01836012676358223	0.01836789958178997	0.0	0.01307844556868076	0.0183185301721096	0.01836789958178997	0.0	0.0	0.01836789958178997	0.01119389105588198	0.01648671180009842	0.01836789958178997	0.01836789958178997	0.001714036334306002	0.0	0.007911507971584797	0.01230279728770256	0.01754237711429596	0.01834559440612793	0.01708989590406418	0.01751146651804447	0.01836789958178997	0.01828670315444469	0.002297511789947748	0.01307498104870319	0.0	0.01836789958178997	0.0	0.01508791651576757	0.0	0.0104954419657588	0.0	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0	0.0	0.01638124324381351	0.01724058948457241	0.002197641413658857	0.0176722202450037	0.001205336069688201	0.01836789958178997	0.01828670315444469	0.01738323085010052	0.002518471796065569	0.01836789958178997	0.01708153262734413	0.01828670315444469	0.007911507971584797	0.0009357698727399111	0.0	0.0	0.01836789958178997	0.01836789958178997	0.00203874777071178	0.007911507971584797	0.01456032413989305	0.01235083024948835	0.01836789958178997	0.005406003445386887	0.01836789958178997	0.001346639590337873	0.003892516950145364	0.007911507971584797	0.01836789958178997	0.01124780811369419	0.0	0.0	0.007131419144570827	0.0	0.01836789958178997	0.002416828647255898	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.01529248990118504	0.01836789958178997	0.01836789958178997	0.0174805223941803	0.01836789958178997	0.001937954220920801	0.0	0.0	0.009410249069333076	0.001124497503042221	0.0004932370502501726	3.317779555800371e-05	0.03146551921963692	0.03146551921963692	0.01493649929761887	0.0	0.03146551921963692	0.0	0.000758637732360512	0.01579787209630013	0.0	0.0	0.01307844556868076	0.01534598600119352	0.01828670315444469	0.03146551921963692	0.01836789958178997	0.0	0.01836789958178997	0.01836789958178997	0.01836789958178997	0.0183520782738924	0.01441389694809914	0.01836789958178997	0.0	0.01389223616570234	0.03146551921963692
xB0120	0.007330389227718115	0.002587418770417571	0.004585468210279942	0.005166957154870033	0.007911507971584797	0.006555850151926279	0.006515628192573786	0.009243564680218697	0.01045641209930182	0.005166957154870033	0.008315740153193474	0.01037521567195654	0.00870990939438343	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.00767696974799037	0.01054150983691216	0.01045641209930182	0.01012557465583086	0.01045641209930182	0.01045641209930182	0.01029631029814482	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.0104400459676981	0.01045641209930182	0.01045641209930182	0.01045533455908298	0.01045641209930182	0.007911507971584797	0.005166957154870033	0.0104070408269763	0.01045641209930182	0.007911507971584797	0.007911507971584797	0.01045641209930182	0.003282390302047133	0.00857522338628769	0.01045641209930182	0.01045641209930182	0.006197472102940083	0.007911507971584797	0.0	0.008406097069382668	0.01034203544259071	0.0104341059923172	0.0091784056276083	0.009896378964185715	0.01045641209930182	0.01037521567195654	0.01020900253206491	0.005163481924682856	0.007911507971584797	0.01045641209930182	0.007911507971584797	0.01000196486711502	0.007911507971584797	0.002583944005891681	0.007911507971584797	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.007911507971584797	0.007911507971584797	0.008469754830002785	0.00932910107076168	0.005713867023587227	0.01027407310903072	0.008084909059107304	0.01045641209930182	0.01037521567195654	0.009471742436289787	0.006634366232901812	0.01045641209930182	0.009170044213533401	0.01037521567195654	0.0	0.006975738797336817	0.007911507971584797	0.007911507971584797	0.01045641209930182	0.01045641209930182	0.005872760433703661	0.0	0.006648834329098463	0.00962273683398962	0.01045641209930182	0.00250550452619791	0.01045641209930182	0.006564869079738855	0.006428259890526533	0.0	0.01045641209930182	0.005291965324431658	0.007911507971584797	0.007911507971584797	0.00889957882463932	0.007911507971584797	0.01045641209930182	0.008246364071965218	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.007380995899438858	0.01045641209930182	0.01045641209930182	0.009569033049046993	0.01045641209930182	0.009849447757005692	0.007911507971584797	0.007911507971584797	0.01258964650332928	0.008561309427022934	0.00766138406470418	0.007894682697951794	0.02355403080582619	0.02355403080582619	0.00914599746465683	0.007911507971584797	0.02355403080582619	0.007911507971584797	0.007152870763093233	0.01558726839721203	0.007911507971584797	0.007911507971584797	0.005166957154870033	0.007434497587382793	0.01037521567195654	0.02355403080582619	0.01045641209930182	0.007911507971584797	0.01045641209930182	0.01045641209930182	0.01045641209930182	0.01045421976596117	0.006502408068627119	0.01045641209930182	0.007911507971584797	0.005980747286230326	0.02355403080582619
xB0123	0.0102078951895237	0.007826831191778183	0.008266311138868332	0.0104063693434	0.01230279728770256	0.007780475076287985	0.009297160431742668	0.008085908368229866	0.006065104156732559	0.0104063693434	0.01042011007666588	0.01244139298796654	0.006540319882333279	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.01196990441530943	0.006127403117716312	0.006065104156732559	0.003677277592942119	0.006065104156732559	0.006065104156732559	0.004909257870167494	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006048738490790129	0.006065104156732559	0.006065104156732559	0.006057330872863531	0.006065104156732559	0.01230279728770256	0.0104063693434	0.006015733815729618	0.006065104156732559	0.01230279728770256	0.01230279728770256	0.006065104156732559	0.00732623552903533	0.004825395066291094	0.006065104156732559	0.006065104156732559	0.010588763281703	0.01230279728770256	0.008406097069382668	0.0	0.005239581223577261	0.006042798981070518	0.004787098616361618	0.005208670161664486	0.006065104156732559	0.01244139298796654	0.01460029557347298	0.01356957107782364	0.01230279728770256	0.006065104156732559	0.01230279728770256	0.002785122487694025	0.01230279728770256	0.01099003292620182	0.01230279728770256	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.01230279728770256	0.01230279728770256	0.01053593214601278	0.0113952774554491	0.01010515913367271	0.005369424819946289	0.01212260127067566	0.006065104156732559	0.01244139298796654	0.01153791882097721	0.01102565787732601	0.006065104156732559	0.01123622059822083	0.01244139298796654	0.008406097069382668	0.01136702671647072	0.01230279728770256	0.01230279728770256	0.006065104156732559	0.006065104156732559	0.01026405300945044	0.008406097069382668	0.003765405621379614	0.001216639182530344	0.006065104156732559	0.006896805018186569	0.006065104156732559	0.01095615886151791	0.0099672582000494	0.008406097069382668	0.006065104156732559	0.00766811054199934	0.01230279728770256	0.01230279728770256	0.005171379074454308	0.01230279728770256	0.006065104156732559	0.009885969571769238	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.002989692613482475	0.006065104156732559	0.006065104156732559	0.008917149156332016	0.006065104156732559	0.01424073800444603	0.01230279728770256	0.01230279728770256	0.01072664186358452	0.01295259781181812	0.01180956326425076	0.01226961985230446	0.01916272938251495	0.01916272938251495	0.002633701544255018	0.01230279728770256	0.01916272938251495	0.01230279728770256	0.01154416054487228	0.009557848796248436	0.01230279728770256	0.01230279728770256	0.0104063693434	0.01041626371443272	0.01244139298796654	0.01916272938251495	0.006065104156732559	0.01230279728770256	0.006065104156732559	0.006065104156732559	0.006065104156732559	0.006049283780157566	0.01041219756007195	0.006065104156732559	0.01230279728770256	0.01040992140769958	0.01916272938251495
xB0124	0.01036827452480793	0.007987210527062416	0.00996114406734705	0.01056674867868423	0.01754237711429596	0.0123618682846427	0.01033171638846397	0.01196874119341373	0.0008255236316472292	0.01056674867868423	0.01058048941195011	0.01082253456115723	0.0117798987776041	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.01720948331058025	0.0008878220105543733	0.0008255236316472292	0.001562303281389177	0.0008255236316472292	0.0008255236316472292	0.0003304207348264754	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.002461850643157959	0.0008255236316472292	0.0008255236316472292	0.0008177498239092529	0.0008255236316472292	0.01754237711429596	0.01056674867868423	0.0007761525339446962	0.0008255236316472292	0.01754237711429596	0.01754237711429596	0.0008255236316472292	0.009262172505259514	0.004797034896910191	0.0008255236316472292	0.0008255236316472292	0.01582834497094154	0.01754237711429596	0.01034203544259071	0.005239581223577261	0.0	0.0008032180485315621	0.00116362830158323	0.002468283986672759	0.0008255236316472292	0.01082253456115723	0.01983987167477608	0.01550550758838654	0.01754237711429596	0.0008255236316472292	0.01754237711429596	0.002454458503052592	0.01754237711429596	0.01292596943676472	0.01754237711429596	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.01754237711429596	0.01754237711429596	0.01058116182684898	0.01058491133153439	0.01534474268555641	0.0001298437127843499	0.01736217923462391	0.0008255236316472292	0.01082253456115723	0.01058553345501423	0.01626523770391941	0.0008255236316472292	0.01058421656489372	0.01082253456115723	0.01034203544259071	0.01660661026835442	0.01754237711429596	0.01754237711429596	0.0008255236316472292	0.0008255236316472292	0.01550363563001156	0.01034203544259071	0.00392578449100256	0.005191547330468893	0.0008255236316472292	0.01213638670742512	0.0008255236316472292	0.0161957424134016	0.01520683988928795	0.01034203544259071	0.0008255236316472292	0.01084855198860168	0.01754237711429596	0.01754237711429596	0.01041095703840256	0.01754237711429596	0.0008255236316472292	0.01512554846704006	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.002961037680506706	0.0008255236316472292	0.0008255236316472292	0.007733065634965897	0.0008255236316472292	0.01948031783103943	0.01754237711429596	0.01754237711429596	0.01596622169017792	0.01819217950105667	0.01704914122819901	0.01750919967889786	0.01392315234988928	0.01392315234988928	0.002605879446491599	0.01754237711429596	0.01392315234988928	0.01754237711429596	0.01678374223411083	0.01479742862284184	0.01754237711429596	0.01754237711429596	0.01056674867868423	0.01057664304971695	0.01082253456115723	0.01392315234988928	0.0008255236316472292	0.01754237711429596	0.0008255236316472292	0.0008255236316472292	0.0008255236316472292	0.0008097028476186097	0.01057257689535618	0.0008255236316472292	0.01754237711429596	0.01057030074298382	0.01392315234988928
