	xB0004	xB0028	xB0068	xB0083	xB0104	xB0108	xB0109	xB0110	xB0115	xB0118	xB0124	xB0127	xB0135	xB0154	x126	x132	x133	x138	x158	x17	x21	x216	x221	x229	x282	x283	x41	x5	x54	x77	x90	x93	x98	xDRA190824_001	xFJ190610_001	xFJ190610_012	xFJ190610_013	xFJ190610_027	xFJ190612_001	xFJ190612_003	xFJ190619_003	xFJ190619_005	xFJ190621_002	xFJ190628_011	xFJ190628_013	xFJ190703_012	xFJ190809_007	xFJ190809_011	xFJ190809_013	xFJ190814_003	xFJ190822_001	xFJ190822_002	xFJ190822_003	xFJ190905_003	xJL190610_041	xJL190619_001	xJL190619_002	xJL190619_009	xJL190619_010	xJL190703_006	xJL190724_004	xJL190809_003	xJL190905_001	xMY190522_001	xMY190522_006	xMY190529_002	xMY190612_001	xMY190619_002
x216	0.07312419265508652	0.02033126354217529	0.04602285847067833	0.02283467911183834	0.08136022835969925	0.08136022835969925	0.02037630975246429	0.05217939242720604	0.01781026273965836	0.007617529947310686	0.02031788602471352	0.02283529564738274	0.02033126354217529	0.01277582533657551	0.07312419265508652	0.06988254934549332	0.07312419265508652	0.07312419265508652	0.07312419265508652	0.01527475286275148	0.07312419265508652	0.0	0.02033126354217529	0.01322351489216089	0.007670611143112183	0.007670611143112183	0.02826136536896229	0.07312419265508652	0.02031788602471352	0.07312419265508652	0.06738792359828949	0.07312419265508652	0.07312419265508652	0.0152679355815053	0.0152679355815053	0.0152679355815053	0.0152679355815053	0.0255595650523901	0.0152679355815053	0.0152679355815053	0.0152679355815053	0.01347170956432819	0.0152679355815053	0.0152679355815053	0.02283467911183834	0.02031783759593964	0.03741959854960442	0.08136022835969925	0.04886967688798904	0.0152679355815053	0.07527461647987366	0.02031788602471352	0.08136022835969925	0.02283529564738274	0.02551187947392464	0.0152679355815053	0.0152679355815053	0.0152679355815053	0.0152679355815053	0.01085986476391554	0.0152605352923274	0.02283467911183834	0.08694075047969818	0.0152679355815053	0.0152679355815053	0.0152679355815053	0.0152679355815053	0.0152679355815053
x221	0.06798215955495834	0.0	0.04088082537055016	0.01769264787435532	0.07621818780899048	0.07621818780899048	0.01017507072538137	0.04703736305236816	0.002521010814234614	0.0279487743973732	0.01517585478723049	0.01769326440989971	0.0	0.02799547091126442	0.06798215955495834	0.06474052369594574	0.06798215955495834	0.06798215955495834	0.06798215955495834	0.01013272348791361	0.06798215955495834	0.02033126354217529	0.0	0.02263765223324299	0.01266066450625658	0.01266066450625658	0.02311933599412441	0.06798215955495834	0.01517585478723049	0.06798215955495834	0.06224589049816132	0.06798215955495834	0.06798215955495834	0.03048758208751678	0.03048758208751678	0.03048758208751678	0.03048758208751678	0.03772496059536934	0.03048758208751678	0.03048758208751678	0.03048758208751678	0.02929272130131721	0.03048758208751678	0.03048758208751678	0.01769264787435532	0.01517580635845661	0.04289143159985542	0.07621818780899048	0.04372764378786087	0.03048758208751678	0.07013258337974548	0.01517585478723049	0.07621818780899048	0.01769326440989971	0.04584312438964844	0.03048758208751678	0.03048758208751678	0.03048758208751678	0.03048758208751678	0.02607950940728188	0.01011850591748953	0.01769264787435532	0.08179871737957001	0.03048758208751678	0.03048758208751678	0.03048758208751678	0.03048758208751678	0.03048758208751678
x229	0.06893237680196762	0.02263765223324299	0.03772322088479996	0.02080222964286804	0.07716840505599976	0.07716840505599976	0.02268269844353199	0.04387975484132767	0.0201166495680809	0.02084103412926197	0.01612607017159462	0.01763651706278324	0.02263765223324299	0.02380864508450031	0.06893237680196762	0.06569074094295502	0.06893237680196762	0.06893237680196762	0.06893237680196762	0.01540562324225903	0.06893237680196762	0.01322351489216089	0.02263765223324299	0.0	0.01431931648403406	0.01431931648403406	0.01996172405779362	0.06893237680196762	0.01612607017159462	0.06893237680196762	0.06319610029459	0.06893237680196762	0.06893237680196762	0.02630075812339783	0.02630075812339783	0.02630075812339783	0.02630075812339783	0.03126376494765282	0.02630075812339783	0.02630075812339783	0.02630075812339783	0.024504529312253	0.02630075812339783	0.02630075812339783	0.02080222964286804	0.01828538998961449	0.03322777897119522	0.07716840505599976	0.04057004302740097	0.02630075812339783	0.07108280062675476	0.01612607017159462	0.07716840505599976	0.01763651706278324	0.03873538225889206	0.02630075812339783	0.02630075812339783	0.02630075812339783	0.02630075812339783	0.02189268544316292	0.01756691932678223	0.02080222964286804	0.08274893462657928	0.02630075812339783	0.02630075812339783	0.02630075812339783	0.02630075812339783	0.02630075812339783
x282	0.06545358896255493	0.01266066450625658	0.03835225850343704	0.01516407914459705	0.07368961721658707	0.07368961721658707	0.01270570978522301	0.04450879618525505	0.01013966370373964	0.01528812199831009	0.01264728605747223	0.01516469568014145	0.01266066450625658	0.01533482037484646	0.06545358896255493	0.06221195682883263	0.06545358896255493	0.06545358896255493	0.06545358896255493	0.007604155223816633	0.06545358896255493	0.007670611143112183	0.01266066450625658	0.01431931648403406	0.0	0.0	0.02059076726436615	0.06545358896255493	0.01264728605747223	0.06545358896255493	0.0597173199057579	0.06545358896255493	0.06545358896255493	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.02658411674201488	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01663207076489925	0.01782692968845367	0.01782692968845367	0.01516407914459705	0.01264723762869835	0.03614116087555885	0.07368961721658707	0.04119907692074776	0.01782692968845367	0.06760401278734207	0.01264728605747223	0.07368961721658707	0.01516469568014145	0.03318247199058533	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01341885887086391	0.007589937187731266	0.01516407914459705	0.079270139336586	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367
x283	0.06545358896255493	0.01266066450625658	0.03835225850343704	0.01516407914459705	0.07368961721658707	0.07368961721658707	0.01270570978522301	0.04450879618525505	0.01013966370373964	0.01528812199831009	0.01264728605747223	0.01516469568014145	0.01266066450625658	0.01533482037484646	0.06545358896255493	0.06221195682883263	0.06545358896255493	0.06545358896255493	0.06545358896255493	0.007604155223816633	0.06545358896255493	0.007670611143112183	0.01266066450625658	0.01431931648403406	0.0	0.0	0.02059076726436615	0.06545358896255493	0.01264728605747223	0.06545358896255493	0.0597173199057579	0.06545358896255493	0.06545358896255493	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.02658411674201488	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01663207076489925	0.01782692968845367	0.01782692968845367	0.01516407914459705	0.01264723762869835	0.03614116087555885	0.07368961721658707	0.04119907692074776	0.01782692968845367	0.06760401278734207	0.01264728605747223	0.07368961721658707	0.01516469568014145	0.03318247199058533	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01341885887086391	0.007589937187731266	0.01516407914459705	0.079270139336586	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367	0.01782692968845367
x41	0.06074979528784752	0.02311933599412441	0.01776150986552238	0.01549880113452673	0.06898581981658936	0.06898581981658936	0.02316438034176826	0.02391804754734039	0.02059833705425262	0.03587887436151505	0.00794348493218422	0.008524431847035885	0.02311933599412441	0.03592557460069656	0.06074979528784752	0.05763226374983788	0.06074979528784752	0.06074979528784752	0.06074979528784752	0.0129866236820817	0.06074979528784752	0.02826136536896229	0.02311933599412441	0.01996172405779362	0.02059076726436615	0.02059076726436615	0.0	0.06074979528784752	0.00794348493218422	0.06074979528784752	0.05501352250576019	0.06074979528784752	0.06074979528784752	0.03841768577694893	0.03841768577694893	0.03841768577694893	0.03841768577694893	0.04338069260120392	0.03841768577694893	0.03841768577694893	0.03841768577694893	0.03722282499074936	0.03841768577694893	0.03841768577694893	0.01549880113452673	0.0129819605499506	0.04197675362229347	0.06898581981658936	0.0206083282828331	0.03841768577694893	0.06290021538734436	0.00794348493218422	0.06898581981658936	0.008524431847035885	0.05377322435379028	0.03841768577694893	0.03841768577694893	0.03841768577694893	0.03841768577694893	0.03400961309671402	0.01804859936237335	0.01549880113452673	0.07456634938716888	0.03841768577694893	0.03841768577694893	0.03841768577694893	0.03841768577694893	0.03841768577694893
x5	0.0	0.06798215955495834	0.07851128280162811	0.06036162376403809	0.09740132838487625	0.09740132838487625	0.06802720576524734	0.08466781675815582	0.0654611587524414	0.08074169605970383	0.0528063140809536	0.05532371625304222	0.06798215955495834	0.08078839629888535	0.0	0.007100476883351803	0.0	0.0	0.0	0.0578494481742382	0.0	0.07312419265508652	0.06798215955495834	0.06893237680196762	0.06545358896255493	0.06545358896255493	0.06074979528784752	0.0	0.0528063140809536	0.0	0.0834290161728859	0.0	0.0	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0857764258980751	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08208564668893814	0.08328051120042801	0.08328051120042801	0.06036162376403809	0.05784478411078453	0.05978114530444145	0.09740132838487625	0.08135809749364853	0.08328051120042801	0.09131572395563126	0.0528063140809536	0.09740132838487625	0.05532371625304222	0.09863605350255966	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.078872449696064	0.06291142106056213	0.06036162376403809	0.1029818505048752	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801
x54	0.0528063140809536	0.01517585478723049	0.02570498734712601	0.007555321324616671	0.06104233860969543	0.06104233860969543	0.01522090006619692	0.03186152130365372	0.01265485398471355	0.02793539501726627	0.0	0.002517419634386897	0.01517585478723049	0.02798209525644779	0.0528063140809536	0.04968878254294395	0.0528063140809536	0.0528063140809536	0.0528063140809536	0.005043142940849066	0.0528063140809536	0.02031788602471352	0.01517585478723049	0.01612607017159462	0.01264728605747223	0.01264728605747223	0.00794348493218422	0.0528063140809536	0.0	0.0528063140809536	0.04707004129886627	0.0528063140809536	0.0528063140809536	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.0354372151196003	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.02927934564650059	0.03047420643270016	0.03047420643270016	0.007555321324616671	0.005038479808717966	0.03403327986598015	0.06104233860969543	0.02855180576443672	0.03047420643270016	0.05495673790574074	0.0	0.06104233860969543	0.002517419634386897	0.04582973942160606	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.02606613375246525	0.01010511629283428	0.007555321324616671	0.06662286818027496	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016	0.03047420643270016
x77	0.0	0.06798215955495834	0.07851128280162811	0.06036162376403809	0.09740132838487625	0.09740132838487625	0.06802720576524734	0.08466781675815582	0.0654611587524414	0.08074169605970383	0.0528063140809536	0.05532371625304222	0.06798215955495834	0.08078839629888535	0.0	0.007100476883351803	0.0	0.0	0.0	0.0578494481742382	0.0	0.07312419265508652	0.06798215955495834	0.06893237680196762	0.06545358896255493	0.06545358896255493	0.06074979528784752	0.0	0.0528063140809536	0.0	0.0834290161728859	0.0	0.0	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0857764258980751	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08208564668893814	0.08328051120042801	0.08328051120042801	0.06036162376403809	0.05784478411078453	0.05978114530444145	0.09740132838487625	0.08135809749364853	0.08328051120042801	0.09131572395563126	0.0528063140809536	0.09740132838487625	0.05532371625304222	0.09863605350255966	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.078872449696064	0.06291142106056213	0.06036162376403809	0.1029818505048752	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801
x90	0.0834290161728859	0.06224589049816132	0.07277499884366989	0.05462535470724106	0.03249164670705795	0.03249164670705795	0.06229093670845032	0.0789315402507782	0.05972488969564438	0.0750054195523262	0.04707004129886627	0.0495874434709549	0.06224589049816132	0.07505211979150772	0.0834290161728859	0.0807165801525116	0.0834290161728859	0.0834290161728859	0.0834290161728859	0.05211317539215088	0.0834290161728859	0.06738792359828949	0.06224589049816132	0.06319610029459	0.0597173199057579	0.0597173199057579	0.05501352250576019	0.0834290161728859	0.04707004129886627	0.0834290161728859	0.0	0.0834290161728859	0.0834290161728859	0.07754422724246979	0.07754422724246979	0.07754422724246979	0.07754422724246979	0.06843101233243942	0.07754422724246979	0.07754422724246979	0.07754422724246979	0.07634937018156052	0.07754422724246979	0.07754422724246979	0.05462535470724106	0.0521085113286972	0.07150902599096298	0.03249164670705795	0.0756218209862709	0.07754422724246979	0.0307892132550478	0.04707004129886627	0.03249164670705795	0.0495874434709549	0.09289976954460144	0.07754422724246979	0.07754422724246979	0.07754422724246979	0.07754422724246979	0.07313615828752518	0.05717515200376511	0.05462535470724106	0.0274626612663269	0.07754422724246979	0.07754422724246979	0.07754422724246979	0.07754422724246979	0.07754422724246979
x93	0.0	0.06798215955495834	0.07851128280162811	0.06036162376403809	0.09740132838487625	0.09740132838487625	0.06802720576524734	0.08466781675815582	0.0654611587524414	0.08074169605970383	0.0528063140809536	0.05532371625304222	0.06798215955495834	0.08078839629888535	0.0	0.007100476883351803	0.0	0.0	0.0	0.0578494481742382	0.0	0.07312419265508652	0.06798215955495834	0.06893237680196762	0.06545358896255493	0.06545358896255493	0.06074979528784752	0.0	0.0528063140809536	0.0	0.0834290161728859	0.0	0.0	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0857764258980751	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08208564668893814	0.08328051120042801	0.08328051120042801	0.06036162376403809	0.05784478411078453	0.05978114530444145	0.09740132838487625	0.08135809749364853	0.08328051120042801	0.09131572395563126	0.0528063140809536	0.09740132838487625	0.05532371625304222	0.09863605350255966	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.078872449696064	0.06291142106056213	0.06036162376403809	0.1029818505048752	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801
x98	0.0	0.06798215955495834	0.07851128280162811	0.06036162376403809	0.09740132838487625	0.09740132838487625	0.06802720576524734	0.08466781675815582	0.0654611587524414	0.08074169605970383	0.0528063140809536	0.05532371625304222	0.06798215955495834	0.08078839629888535	0.0	0.007100476883351803	0.0	0.0	0.0	0.0578494481742382	0.0	0.07312419265508652	0.06798215955495834	0.06893237680196762	0.06545358896255493	0.06545358896255493	0.06074979528784752	0.0	0.0528063140809536	0.0	0.0834290161728859	0.0	0.0	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0857764258980751	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08208564668893814	0.08328051120042801	0.08328051120042801	0.06036162376403809	0.05784478411078453	0.05978114530444145	0.09740132838487625	0.08135809749364853	0.08328051120042801	0.09131572395563126	0.0528063140809536	0.09740132838487625	0.05532371625304222	0.09863605350255966	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.078872449696064	0.06291142106056213	0.06036162376403809	0.1029818505048752	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.08328051120042801
xDRA190824_001	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190610_001	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190610_012	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190610_013	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190610_027	0.0857764258980751	0.03772496059536934	0.06114218756556511	0.03870978578925133	0.07816684246063232	0.07816684246063232	0.03777000680565834	0.06729872524738312	0.0352039635181427	0.03317707404494286	0.0354372151196003	0.03795462474226952	0.03772496059536934	0.02838016115128994	0.0857764258980751	0.0825347825884819	0.0857764258980751	0.0857764258980751	0.0857764258980751	0.03190701827406883	0.0857764258980751	0.0255595650523901	0.03772496059536934	0.03126376494765282	0.02658411674201488	0.02658411674201488	0.04338069260120392	0.0857764258980751	0.0354372151196003	0.0857764258980751	0.06843101233243942	0.0857764258980751	0.0857764258980751	0.01410526875406504	0.01410526875406504	0.01410526875406504	0.01410526875406504	0.0	0.01410526875406504	0.01410526875406504	0.01410526875406504	0.01291040796786547	0.01410526875406504	0.01410526875406504	0.03870978578925133	0.03619294613599777	0.05220165848731995	0.07816684246063232	0.06398900598287582	0.01410526875406504	0.07208123058080673	0.0354372151196003	0.07816684246063232	0.03795462474226952	0.05107142776250839	0.01410526875406504	0.01410526875406504	0.01410526875406504	0.01410526875406504	0.02210394293069839	0.03265422955155373	0.03870978578925133	0.0891069620847702	0.01410526875406504	0.01410526875406504	0.01410526875406504	0.01410526875406504	0.01410526875406504
xFJ190612_001	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190612_003	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190619_003	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190619_005	0.08208564668893814	0.02929272130131721	0.05498431622982025	0.03179613873362541	0.09032168984413147	0.09032168984413147	0.02933776751160622	0.06114085391163826	0.02677172049880028	0.02108922228217125	0.02927934564650059	0.03179675340652466	0.02929272130131721	0.01670931279659271	0.08208564668893814	0.07884401082992554	0.08208564668893814	0.08208564668893814	0.08208564668893814	0.02423621341586113	0.08208564668893814	0.01347170956432819	0.02929272130131721	0.024504529312253	0.01663207076489925	0.01663207076489925	0.03722282499074936	0.08208564668893814	0.02927934564650059	0.08208564668893814	0.07634937018156052	0.08208564668893814	0.08208564668893814	0.001796227763406932	0.001796227763406932	0.001796227763406932	0.001796227763406932	0.01291040796786547	0.001796227763406932	0.001796227763406932	0.001796227763406932	0.0	0.001796227763406932	0.001796227763406932	0.03179613873362541	0.02927929721772671	0.04790952056646347	0.09032168984413147	0.05783113464713097	0.001796227763406932	0.08423608541488647	0.02927934564650059	0.09032168984413147	0.03179675340652466	0.03898357227444649	0.001796227763406932	0.001796227763406932	0.001796227763406932	0.001796227763406932	0.01026713382452726	0.02422199584543705	0.03179613873362541	0.0959022045135498	0.001796227763406932	0.001796227763406932	0.001796227763406932	0.001796227763406932	0.001796227763406932
xFJ190621_002	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
xFJ190628_011	0.08328051120042801	0.03048758208751678	0.05617917701601982	0.03299099951982498	0.09151654690504074	0.09151654690504074	0.03053262829780579	0.06233571469783783	0.02796658128499985	0.02288544550538063	0.03047420643270016	0.03299161419272423	0.03048758208751678	0.01723377779126167	0.08328051120042801	0.0800388753414154	0.08328051120042801	0.08328051120042801	0.08328051120042801	0.0254310742020607	0.08328051120042801	0.0152679355815053	0.03048758208751678	0.02630075812339783	0.01782692968845367	0.01782692968845367	0.03841768577694893	0.08328051120042801	0.03047420643270016	0.08328051120042801	0.07754422724246979	0.08328051120042801	0.08328051120042801	0.0	0.0	0.0	0.0	0.01410526875406504	0.0	0.0	0.0	0.001796227763406932	0.0	0.0	0.03299099951982498	0.03047415800392628	0.04970574751496315	0.09151654690504074	0.05902599543333054	0.0	0.08543094247579575	0.03047420643270016	0.09151654690504074	0.03299161419272423	0.04077979549765587	0.0	0.0	0.0	0.0	0.01018810272216797	0.02541685663163662	0.03299099951982498	0.09709706902503967	0.0	0.0	0.0	0.0	0.0
