	xB0005	xB0009	xB0010	xB0021	xB0022	xB0028	xB0029	xB0032	xB0034	xB0035	xB0036	xB0037	xB0054	xB0056	xB0066	xB0074	xB0076	xB0078	xB0081	xB0084	xB0090	xB0096	xB0101	xB0105	xB0106	xB0107	xB0117	xB0118	xB0121	xB0124	xB0130	xB0131	xB0133	xB0134	xB0137	xB0141	xB0143	xB0146	xB0147	xB0152	xB0157	xB0160	xB0162	xB0163	xB0165	xB0166	xB0168	x109	x114	x116	x117	x118	x142	x146	x17	x187	x189	x194	x203	x22	x25	x252	x259	x26	x268	x282	x32	x35	x37	x4	x43	x58	x59	x62	x71	x86	x97	xAO190715_001	xDRA190709_004	xDRA190709_008	xDRA190824_005	xFJ190610_027	xFJ190619_002	xFJ190619_003	xFJ190619_004	xFJ190619_010	xFJ190627_004	xFJ190627_005	xFJ190628_013	xFJ190703_003	xFJ190705_002	xFJ190705_003	xFJ190705_005	xFJ190709_002	xFJ190709_003	xFJ190710_003	xFJ190710_004	xFJ190711_010	xFJ190716_005	xFJ190718_004	xFJ190718_005	xFJ190809_002	xFJ190809_003	xFJ190809_007	xFJ190809_014	xFJ190814_004	xFJ190814_008	xFJ190815_002	xFJ190815_003	xFJ190815_004	xFJ190822_001	xFJ190822_002	xFJ190822_003	xFJ190827_001	xFJ190827_009	xFJ190827_012	xFJ190828_002	xFJ190828_003	xFJ190905_002	xJ190705_006	xJL190619_006	xJL190619_010	xJL190627_002	xJL190628_003	xJL190628_004	xJL190628_005	xJL190703_003	xJL190710_002	xJL190716_005	xJL190716_011	xJL190717_004	xJL190724_003	xJL190724_004	xJL190724_005	xJL190731_001	xJL190731_002	xJL190731_003	xJL190806_004	xJL190910_001	xJMS190709_001	xMY190619_002	xMY190619_003	xMY190619_004	xMY190621_001	xPF190709_005	xPF190709_008	xPF190724_002	xPF190724_003	xPF190724_004	xPRM190709_001
xB0078	0.0009764592978172004	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.005763531662523746	0.005990528035908937	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.004942142404615879	0.0	0.004942142404615879	0.004966373555362225	0.009933802299201488	0.0	0.004942142404615879	0.0	0.0	0.009933802299201488	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.005763471126556396	0.0007158734370023012	0.06559780240058899	0.03090044483542442	0.005763586610555649	0.03090044483542442	0.03090044483542442	0.03090044483542442	0.002468276070430875	0.0	0.009933802299201488	0.009933802299201488	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.009933802299201488	0.004942142404615879	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.0008872268372215331	0.005763471126556396	0.0	0.004942142404615879	0.0	0.004928247071802616	0.0006841621943749487	0.0	0.0	0.0	0.009933802299201488	0.0	0.0002098627446684986	0.0	0.005763471126556396	0.009933802299201488	0.004715371411293745	0.005763471126556396	0.0005902521661482751	0.0	0.005763471126556396	0.006525680888444185	0.005763471126556396	0.001022203708998859	0.0	0.0	0.002468255814164877	0.005648632533848286	0.002468272112309933	0.0	0.0	0.005763471126556396	0.0	0.0	0.004942142404615879	0.005763471126556396	0.004936521872878075	0.001295788562856615	0.001776544144377112	0.00576360709965229	0.005763665772974491	0.0	0.0	0.0	0.004076692741364241	0.0	0.007408095058053732	0.002468276070430875	0.005763471126556396	0.004942142404615879	0.005763471126556396	0.004942142404615879	0.002462197560817003	0.0	0.004942142404615879	0.0003935749409720302	0.0002470718172844499	0.0	0.0001366588985547423	0.004942142404615879	0.005763471126556396	0.002468276070430875	0.0	0.0	0.0	0.0	0.004942142404615879	0.002465980825945735	0.0002497088862583041	0.005763471126556396	0.0	0.004942142404615879	0.0	0.002477733185514808	0.004666758235543966	0.0	0.005645514000207186	0.004942142404615879	0.009933802299201488	0.0	0.0	0.0005011145258322358	0.0	0.004942142404615879	0.0	0.002468276070430875	0.0	0.002468276070430875	0.004942142404615879	0.004942142404615879	0.0	0.0	0.0	0.0	0.0	0.005764029920101166
xB0081	0.005918593145906925	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.0	0.01070565171539783	0.01093264855444431	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.0	0.0	0.004942142404615879	0.0	7.221331907203421e-05	0.01487592235207558	0.004942142404615879	0.0	0.004942142404615879	0.004942142404615879	0.01487592235207558	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.01070559211075306	0.005658009555190802	0.0705399289727211	0.03584256768226624	0.01070570759475231	0.03584256768226624	0.03584256768226624	0.03584256768226624	0.007410398684442043	0.004942142404615879	0.01487592235207558	0.01487592235207558	0.0	0.0	0.0	0.0	0.01487592235207558	0.0	0.01070559211075306	0.004942142404615879	0.01070559211075306	0.01070559211075306	0.004942142404615879	0.01070559211075306	0.005829362198710442	0.01070559211075306	0.004942142404615879	0.0	0.004942142404615879	0.009870369918644428	0.005626298952847719	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.01487592235207558	0.004942142404615879	0.00515200337395072	0.004942142404615879	0.01070559211075306	0.01487592235207558	0.0006792863132432103	0.01070559211075306	0.005532390438020229	0.004942142404615879	0.01070559211075306	0.0015835469821468	0.01070559211075306	0.005964337382465601	0.004942142404615879	0.004942142404615879	0.007410367950797081	0.01059076376259327	0.007410394959151745	0.004942142404615879	0.004942142404615879	0.01070559211075306	0.004942142404615879	0.004942142404615879	0.0	0.01070559211075306	0.009878644719719887	0.006237921305000782	0.006718674208968878	0.01070572808384895	0.01070578675717115	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.003056991612538695	0.004942142404615879	0.002465972676873207	0.007410398684442043	0.01070559211075306	0.0	0.01070559211075306	0.0	0.007404329720884562	0.004942142404615879	0.0	0.00533571420237422	0.005189212039113045	0.004942142404615879	0.005078800022602081	0.0	0.01070559211075306	0.007410398684442043	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.0	0.007408103439956903	0.005191849078983068	0.01070559211075306	0.004942142404615879	0.0	0.004942142404615879	0.007419855799525976	0.001037484384141862	0.004942142404615879	0.0007033759029582143	0.0	0.01487592235207558	0.004942142404615879	0.004942142404615879	0.005443252623081207	0.004942142404615879	0.0	0.004942142404615879	0.007410398684442043	0.004942142404615879	0.007410398684442043	0.0	0.0	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.01070615090429783
xB0084	0.005942824762314558	0.01070586033165455	0.01070586033165455	0.01070586033165455	0.01070586033165455	0.01070586033165455	7.221331907203421e-05	0.0107059208676219	0.0109329167753458	0.01070586033165455	0.01070586033165455	0.01070586033165455	0.01070586033165455	0.01070586033165455	0.01070586033165455	7.221331907203421e-05	7.221331907203421e-05	0.004966373555362225	7.221331907203421e-05	0.0	0.01480371039360762	0.004966373555362225	7.221331907203421e-05	0.004966373555362225	0.004966373555362225	0.01480371039360762	0.007410666439682245	0.007410666439682245	0.007410666439682245	0.007410666439682245	0.01070586033165455	0.005682241171598434	0.07054019719362259	0.03584283590316772	0.0107059758156538	0.03584283590316772	0.03584283590316772	0.03584283590316772	0.007410666439682245	0.004966373555362225	0.01480371039360762	0.01480371039360762	7.221331907203421e-05	7.221331907203421e-05	7.221331907203421e-05	7.221331907203421e-05	0.01480371039360762	7.221331907203421e-05	0.01070586033165455	0.004966373555362225	0.01070586033165455	0.01070586033165455	0.004966373555362225	0.01070586033165455	0.005853593815118074	0.01070586033165455	0.004966373555362225	7.221331907203421e-05	0.004966373555362225	0.009870638139545918	0.005626566708087921	0.004966373555362225	0.004966373555362225	0.004966373555362225	0.01480371039360762	0.004966373555362225	0.005176234990358353	0.004966373555362225	0.01070586033165455	0.01480371039360762	0.0006795539520680904	0.01070586033165455	0.005556621588766575	0.004966373555362225	0.01070586033165455	0.001655760104767978	0.01070586033165455	0.005988568998873234	0.004966373555362225	0.004966373555362225	0.007434599567204714	0.01051855087280273	0.007434626575559378	0.004966373555362225	0.004966373555362225	0.01070586033165455	0.004966373555362225	0.004966373555362225	7.221331907203421e-05	0.01070586033165455	0.009902875870466232	0.006262152455747128	0.006742905825376511	0.01070599630475044	0.01070605497807264	0.004966373555362225	0.004966373555362225	0.004966373555362225	0.003057259367778897	0.004966373555362225	0.002538185799494386	0.007410666439682245	0.01070586033165455	7.221331907203421e-05	0.01070586033165455	7.221331907203421e-05	0.007428561337292194	0.004966373555362225	7.221331907203421e-05	0.005359945818781853	0.00521344318985939	0.004966373555362225	0.005103031639009714	7.221331907203421e-05	0.01070586033165455	0.007410666439682245	0.004966373555362225	0.004966373555362225	0.004966373555362225	0.004966373555362225	7.221331907203421e-05	0.007432335056364536	0.005192116368561983	0.01070586033165455	0.004966373555362225	7.221331907203421e-05	0.004966373555362225	0.007444087415933609	0.00106171565130353	0.004966373555362225	0.0007755890255793929	7.221331907203421e-05	0.01480371039360762	0.004966373555362225	0.004966373555362225	0.00546748423948884	0.004966373555362225	7.221331907203421e-05	0.004966373555362225	0.007410666439682245	0.004966373555362225	0.007410666439682245	7.221331907203421e-05	7.221331907203421e-05	0.004966373555362225	0.004966373555362225	0.004966373555362225	0.004966373555362225	0.004966373555362225	0.01070641912519932
xB0090	0.01091024000197649	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01487592235207558	0.01076080184429884	0.01098779868334532	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01487592235207558	0.01487592235207558	0.009933802299201488	0.01487592235207558	0.01480371039360762	0.0	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.009933802299201488	0.0	0.007465545553714037	0.007465545553714037	0.007465545553714037	0.007465545553714037	0.01076074130833149	0.01064966153353453	0.07059508562088013	0.03589772060513496	0.01076085679233074	0.03589772060513496	0.03589772060513496	0.03589772060513496	0.007465545553714037	0.009933802299201488	0.0	0.0	0.01487592235207558	0.01487592235207558	0.01487592235207558	0.01487592235207558	0.0	0.01487592235207558	0.01076074130833149	0.009933802299201488	0.01076074130833149	0.01076074130833149	0.009933802299201488	0.01076074130833149	0.01082101184874773	0.01076074130833149	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.00992551725357771	0.009249646216630936	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.0	0.009933802299201488	0.01014366094022989	0.009933802299201488	0.01076074130833149	0.0	0.01419664081186056	0.01076074130833149	0.01052404288202524	0.009933802299201488	0.01076074130833149	0.01645945943892002	0.01076074130833149	0.01095598842948675	0.009933802299201488	0.009933802299201488	0.01240203622728586	0.004285168834030628	0.01240202412009239	0.009933802299201488	0.009933802299201488	0.01076074130833149	0.009933802299201488	0.009933802299201488	0.01487592235207558	0.01076074130833149	0.01487027388066053	0.01122957188636065	0.01171032059937716	0.01076087728142738	0.01076093688607216	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.01225672662258148	0.009933802299201488	0.01734187453985214	0.007465545553714037	0.01076074130833149	0.01487592235207558	0.01076074130833149	0.01487592235207558	0.01239598728716373	0.009933802299201488	0.01487592235207558	0.01032736990600824	0.01018086913973093	0.009933802299201488	0.01007045898586512	0.01487592235207558	0.01076074130833149	0.007465545553714037	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.01487592235207558	0.01239975169301033	0.009684096090495586	0.01076074130833149	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.01241149380803108	0.01460054144263268	0.009933802299201488	0.01557929255068302	0.01487592235207558	0.0	0.009933802299201488	0.009933802299201488	0.01043490879237652	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.007465545553714037	0.009933802299201488	0.007465545553714037	0.01487592235207558	0.01487592235207558	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.01076130010187626
xB0096	0.0009764592978172004	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.005763531662523746	0.005990528035908937	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.004942142404615879	0.0	0.004942142404615879	0.004966373555362225	0.009933802299201488	0.0	0.004942142404615879	0.0	0.0	0.009933802299201488	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.005763471126556396	0.0007158734370023012	0.06559780240058899	0.03090044483542442	0.005763586610555649	0.03090044483542442	0.03090044483542442	0.03090044483542442	0.002468276070430875	0.0	0.009933802299201488	0.009933802299201488	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.009933802299201488	0.004942142404615879	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.0008872268372215331	0.005763471126556396	0.0	0.004942142404615879	0.0	0.004928247071802616	0.0006841621943749487	0.0	0.0	0.0	0.009933802299201488	0.0	0.0002098627446684986	0.0	0.005763471126556396	0.009933802299201488	0.004715371411293745	0.005763471126556396	0.0005902521661482751	0.0	0.005763471126556396	0.006525680888444185	0.005763471126556396	0.001022203708998859	0.0	0.0	0.002468255814164877	0.005648632533848286	0.002468272112309933	0.0	0.0	0.005763471126556396	0.0	0.0	0.004942142404615879	0.005763471126556396	0.004936521872878075	0.001295788562856615	0.001776544144377112	0.00576360709965229	0.005763665772974491	0.0	0.0	0.0	0.004076692741364241	0.0	0.007408095058053732	0.002468276070430875	0.005763471126556396	0.004942142404615879	0.005763471126556396	0.004942142404615879	0.002462197560817003	0.0	0.004942142404615879	0.0003935749409720302	0.0002470718172844499	0.0	0.0001366588985547423	0.004942142404615879	0.005763471126556396	0.002468276070430875	0.0	0.0	0.0	0.0	0.004942142404615879	0.002465980825945735	0.0002497088862583041	0.005763471126556396	0.0	0.004942142404615879	0.0	0.002477733185514808	0.004666758235543966	0.0	0.005645514000207186	0.004942142404615879	0.009933802299201488	0.0	0.0	0.0005011145258322358	0.0	0.004942142404615879	0.0	0.002468276070430875	0.0	0.002468276070430875	0.004942142404615879	0.004942142404615879	0.0	0.0	0.0	0.0	0.0	0.005764029920101166
xB0101	0.005918593145906925	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.0	0.01070565171539783	0.01093264855444431	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.01070559211075306	0.0	0.0	0.004942142404615879	0.0	7.221331907203421e-05	0.01487592235207558	0.004942142404615879	0.0	0.004942142404615879	0.004942142404615879	0.01487592235207558	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.01070559211075306	0.005658009555190802	0.0705399289727211	0.03584256768226624	0.01070570759475231	0.03584256768226624	0.03584256768226624	0.03584256768226624	0.007410398684442043	0.004942142404615879	0.01487592235207558	0.01487592235207558	0.0	0.0	0.0	0.0	0.01487592235207558	0.0	0.01070559211075306	0.004942142404615879	0.01070559211075306	0.01070559211075306	0.004942142404615879	0.01070559211075306	0.005829362198710442	0.01070559211075306	0.004942142404615879	0.0	0.004942142404615879	0.009870369918644428	0.005626298952847719	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.01487592235207558	0.004942142404615879	0.00515200337395072	0.004942142404615879	0.01070559211075306	0.01487592235207558	0.0006792863132432103	0.01070559211075306	0.005532390438020229	0.004942142404615879	0.01070559211075306	0.0015835469821468	0.01070559211075306	0.005964337382465601	0.004942142404615879	0.004942142404615879	0.007410367950797081	0.01059076376259327	0.007410394959151745	0.004942142404615879	0.004942142404615879	0.01070559211075306	0.004942142404615879	0.004942142404615879	0.0	0.01070559211075306	0.009878644719719887	0.006237921305000782	0.006718674208968878	0.01070572808384895	0.01070578675717115	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.003056991612538695	0.004942142404615879	0.002465972676873207	0.007410398684442043	0.01070559211075306	0.0	0.01070559211075306	0.0	0.007404329720884562	0.004942142404615879	0.0	0.00533571420237422	0.005189212039113045	0.004942142404615879	0.005078800022602081	0.0	0.01070559211075306	0.007410398684442043	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.0	0.007408103439956903	0.005191849078983068	0.01070559211075306	0.004942142404615879	0.0	0.004942142404615879	0.007419855799525976	0.001037484384141862	0.004942142404615879	0.0007033759029582143	0.0	0.01487592235207558	0.004942142404615879	0.004942142404615879	0.005443252623081207	0.004942142404615879	0.0	0.004942142404615879	0.007410398684442043	0.004942142404615879	0.007410398684442043	0.0	0.0	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.01070615090429783
xB0105	0.0009764592978172004	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.005763531662523746	0.005990528035908937	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.004942142404615879	0.0	0.004942142404615879	0.004966373555362225	0.009933802299201488	0.0	0.004942142404615879	0.0	0.0	0.009933802299201488	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.005763471126556396	0.0007158734370023012	0.06559780240058899	0.03090044483542442	0.005763586610555649	0.03090044483542442	0.03090044483542442	0.03090044483542442	0.002468276070430875	0.0	0.009933802299201488	0.009933802299201488	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.009933802299201488	0.004942142404615879	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.0008872268372215331	0.005763471126556396	0.0	0.004942142404615879	0.0	0.004928247071802616	0.0006841621943749487	0.0	0.0	0.0	0.009933802299201488	0.0	0.0002098627446684986	0.0	0.005763471126556396	0.009933802299201488	0.004715371411293745	0.005763471126556396	0.0005902521661482751	0.0	0.005763471126556396	0.006525680888444185	0.005763471126556396	0.001022203708998859	0.0	0.0	0.002468255814164877	0.005648632533848286	0.002468272112309933	0.0	0.0	0.005763471126556396	0.0	0.0	0.004942142404615879	0.005763471126556396	0.004936521872878075	0.001295788562856615	0.001776544144377112	0.00576360709965229	0.005763665772974491	0.0	0.0	0.0	0.004076692741364241	0.0	0.007408095058053732	0.002468276070430875	0.005763471126556396	0.004942142404615879	0.005763471126556396	0.004942142404615879	0.002462197560817003	0.0	0.004942142404615879	0.0003935749409720302	0.0002470718172844499	0.0	0.0001366588985547423	0.004942142404615879	0.005763471126556396	0.002468276070430875	0.0	0.0	0.0	0.0	0.004942142404615879	0.002465980825945735	0.0002497088862583041	0.005763471126556396	0.0	0.004942142404615879	0.0	0.002477733185514808	0.004666758235543966	0.0	0.005645514000207186	0.004942142404615879	0.009933802299201488	0.0	0.0	0.0005011145258322358	0.0	0.004942142404615879	0.0	0.002468276070430875	0.0	0.002468276070430875	0.004942142404615879	0.004942142404615879	0.0	0.0	0.0	0.0	0.0	0.005764029920101166
xB0106	0.0009764592978172004	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.005763531662523746	0.005990528035908937	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.005763471126556396	0.004942142404615879	0.004942142404615879	0.0	0.004942142404615879	0.004966373555362225	0.009933802299201488	0.0	0.004942142404615879	0.0	0.0	0.009933802299201488	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.005763471126556396	0.0007158734370023012	0.06559780240058899	0.03090044483542442	0.005763586610555649	0.03090044483542442	0.03090044483542442	0.03090044483542442	0.002468276070430875	0.0	0.009933802299201488	0.009933802299201488	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.004942142404615879	0.009933802299201488	0.004942142404615879	0.005763471126556396	0.0	0.005763471126556396	0.005763471126556396	0.0	0.005763471126556396	0.0008872268372215331	0.005763471126556396	0.0	0.004942142404615879	0.0	0.004928247071802616	0.0006841621943749487	0.0	0.0	0.0	0.009933802299201488	0.0	0.0002098627446684986	0.0	0.005763471126556396	0.009933802299201488	0.004715371411293745	0.005763471126556396	0.0005902521661482751	0.0	0.005763471126556396	0.006525680888444185	0.005763471126556396	0.001022203708998859	0.0	0.0	0.002468255814164877	0.005648632533848286	0.002468272112309933	0.0	0.0	0.005763471126556396	0.0	0.0	0.004942142404615879	0.005763471126556396	0.004936521872878075	0.001295788562856615	0.001776544144377112	0.00576360709965229	0.005763665772974491	0.0	0.0	0.0	0.004076692741364241	0.0	0.007408095058053732	0.002468276070430875	0.005763471126556396	0.004942142404615879	0.005763471126556396	0.004942142404615879	0.002462197560817003	0.0	0.004942142404615879	0.0003935749409720302	0.0002470718172844499	0.0	0.0001366588985547423	0.004942142404615879	0.005763471126556396	0.002468276070430875	0.0	0.0	0.0	0.0	0.004942142404615879	0.002465980825945735	0.0002497088862583041	0.005763471126556396	0.0	0.004942142404615879	0.0	0.002477733185514808	0.004666758235543966	0.0	0.005645514000207186	0.004942142404615879	0.009933802299201488	0.0	0.0	0.0005011145258322358	0.0	0.004942142404615879	0.0	0.002468276070430875	0.0	0.002468276070430875	0.004942142404615879	0.004942142404615879	0.0	0.0	0.0	0.0	0.0	0.005764029920101166
xB0107	0.01091024000197649	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01487592235207558	0.01076080184429884	0.01098779868334532	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01076074130833149	0.01487592235207558	0.01487592235207558	0.009933802299201488	0.01487592235207558	0.01480371039360762	0.0	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.009933802299201488	0.0	0.007465545553714037	0.007465545553714037	0.007465545553714037	0.007465545553714037	0.01076074130833149	0.01064966153353453	0.07059508562088013	0.03589772060513496	0.01076085679233074	0.03589772060513496	0.03589772060513496	0.03589772060513496	0.007465545553714037	0.009933802299201488	0.0	0.0	0.01487592235207558	0.01487592235207558	0.01487592235207558	0.01487592235207558	0.0	0.01487592235207558	0.01076074130833149	0.009933802299201488	0.01076074130833149	0.01076074130833149	0.009933802299201488	0.01076074130833149	0.01082101184874773	0.01076074130833149	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.00992551725357771	0.009249646216630936	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.0	0.009933802299201488	0.01014366094022989	0.009933802299201488	0.01076074130833149	0.0	0.01419664081186056	0.01076074130833149	0.01052404288202524	0.009933802299201488	0.01076074130833149	0.01645945943892002	0.01076074130833149	0.01095598842948675	0.009933802299201488	0.009933802299201488	0.01240203622728586	0.004285168834030628	0.01240202412009239	0.009933802299201488	0.009933802299201488	0.01076074130833149	0.009933802299201488	0.009933802299201488	0.01487592235207558	0.01076074130833149	0.01487027388066053	0.01122957188636065	0.01171032059937716	0.01076087728142738	0.01076093688607216	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.01225672662258148	0.009933802299201488	0.01734187453985214	0.007465545553714037	0.01076074130833149	0.01487592235207558	0.01076074130833149	0.01487592235207558	0.01239598728716373	0.009933802299201488	0.01487592235207558	0.01032736990600824	0.01018086913973093	0.009933802299201488	0.01007045898586512	0.01487592235207558	0.01076074130833149	0.007465545553714037	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.01487592235207558	0.01239975169301033	0.009684096090495586	0.01076074130833149	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.01241149380803108	0.01460054144263268	0.009933802299201488	0.01557929255068302	0.01487592235207558	0.0	0.009933802299201488	0.009933802299201488	0.01043490879237652	0.009933802299201488	0.01487592235207558	0.009933802299201488	0.007465545553714037	0.009933802299201488	0.007465545553714037	0.01487592235207558	0.01487592235207558	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.009933802299201488	0.01076130010187626
xB0117	0.003444715403020382	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.007410398684442043	0.003295266069471836	0.003522262675687671	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.00329520576633513	0.007410398684442043	0.007410398684442043	0.002468276070430875	0.007410398684442043	0.007410666439682245	0.007465545553714037	0.002468276070430875	0.007410398684442043	0.002468276070430875	0.002468276070430875	0.007465545553714037	0.0	0.0	0.0	0.0	0.00329520576633513	0.00318413507193327	0.06312955915927887	0.02843219786882401	0.003295321483165026	0.02843219786882401	0.02843219786882401	0.02843219786882401	0.0	0.002468276070430875	0.007465545553714037	0.007465545553714037	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.007410398684442043	0.007465545553714037	0.007410398684442043	0.00329520576633513	0.002468276070430875	0.00329520576633513	0.00329520576633513	0.002468276070430875	0.00329520576633513	0.003355485387146473	0.00329520576633513	0.002468276070430875	0.007410398684442043	0.002468276070430875	0.002459981711581349	0.001784113701432943	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.007465545553714037	0.002468276070430875	0.002678134478628635	0.002468276070430875	0.00329520576633513	0.007465545553714037	0.006731112487614155	0.00329520576633513	0.003058517118915915	0.002468276070430875	0.00329520576633513	0.008993937633931637	0.00329520576633513	0.003490463364869356	0.002468276070430875	0.002468276070430875	0.004936511628329754	0.005309862084686756	0.004936498124152422	0.002468276070430875	0.002468276070430875	0.00329520576633513	0.002468276070430875	0.002468276070430875	0.007410398684442043	0.00329520576633513	0.007404748350381851	0.003764045424759388	0.004244795069098473	0.003295341972261667	0.003295400645583868	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.004791196901351213	0.002468276070430875	0.009876350872218609	0.0	0.00329520576633513	0.007410398684442043	0.00329520576633513	0.007410398684442043	0.004930463153868914	0.002468276070430875	0.007410398684442043	0.002861844608560205	0.002715342910960317	0.002468276070430875	0.002604933921247721	0.007410398684442043	0.00329520576633513	0.0	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.007410398684442043	0.004934226628392935	0.002218567067757249	0.00329520576633513	0.002468276070430875	0.007410398684442043	0.002468276070430875	0.004945969209074974	0.007135016843676567	0.002468276070430875	0.008113770745694637	0.007410398684442043	0.007465545553714037	0.002468276070430875	0.002468276070430875	0.002969382563605905	0.002468276070430875	0.007410398684442043	0.002468276070430875	0.0	0.002468276070430875	0.0	0.007410398684442043	0.007410398684442043	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.002468276070430875	0.003295764792710543
